clave_mf,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo
LOSARTAN ||| COMPRIMIDOS,38397,ME29469/3,LOSARTAN POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92637.jpg,9
LOSARTAN ||| COMPRIMIDOS,38411,ME34979,LOSARTAN POTASICO 100 mg X 30 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52471.jpg,9
LOSARTAN ||| COMPRIMIDOS,38533,ME41823,NEFROTAL AMLO 50 mg - 5 mg X 30 COMPRIMIDOS,Losartan,COMPRIMIDOS,"LABORATORIOS ROWE, S.R.L.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20154.jpg,9
LOSARTAN ||| COMPRIMIDOS,38538,ME35488/4,NEFROTAL 100 mg X 30 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25248.jpg,9
LOSARTAN ||| COMPRIMIDOS,38539,ME35488/2,NEFROTAL 100 mg X 10 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25320.jpg,9
LOSARTAN ||| COMPRIMIDOS,38540,ME35488/3,NEFROTAL 100 mg X 14 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8487.jpg,9
LOSARTAN ||| COMPRIMIDOS,39291,ME42439,LOSARTAN POTASICO 100 mg COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/0/6/8/3/80683-large_default.webp,9
TOBRAMICINA ||| SOLUCION OFTALMICA,38412,ME38053,"LOTEMICIN 0,5 % - 0,3 % SUSPENSION OFTALMICA",Tobramicina,SOLUCION OFTALMICA,LABORATORIOS POEN S.A.U.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93654.jpg,4
TOBRAMICINA ||| SOLUCION OFTALMICA,38877,ME24679,"TOBRASOL 0,3 % SOLUCION OFTALMICA",Tobramicina,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/4/9/9/75499-large_default.webp,4
TOBRAMICINA ||| SOLUCION OFTALMICA,39395,ME36574,"TOBRAMICINA 0,3 % SOLUCION OFTALMICA",Tobramicina,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/5/3/3/75533-large_default.webp,4
TOBRAMICINA ||| SOLUCION OFTALMICA,39594,ME43863,"TOMYCIN 0,3 % SOLUCIÓN OFTALMICA",Tobramicina,SOLUCION OFTALMICA,THE IBN SINA PHARMACEUTICAL INDUSTRY LTD,https://pccentro.net.ve/img/s/7/5/4/9/9/75499-large_default.webp,4
NITROFURANTOINA ||| CAPSULAS,38419,ME16065,MACRODANTINA 50 mg X 30 CAPSULAS,Nitrofurantoina,CAPSULAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2247.jpg,2
NITROFURANTOINA ||| CAPSULAS,39292,ME16064,MACRODANTINA 100 mg X 30 CAPSULAS,Nitrofurantoina,CAPSULAS,LABORATORIOS FARMA S.A.,,2
TIMOLOL ||| SOLUCION OFTALMICA,38431,ME23582,"MATILOL 0,5 % SOLUCION OFTALMICA",Timolol,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/4/9/3/75493-large_default.webp,3
TIMOLOL ||| SOLUCION OFTALMICA,38863,ME42959,"TIMOLOL 0,5 % SOLUCION OFTALMICA",Timolol,SOLUCION OFTALMICA,CADILA PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22841.jpg,3
TIMOLOL ||| SOLUCION OFTALMICA,39194,ME30297,"MATIGEL 0,5 % SOLUCION OFTALMICA",Timolol,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/4/9/3/75493-large_default.webp,3
EPLERENONA ||| COMPRIMIDOS,38433,ME42290,MAXOTEN 25 mg X 30 COMPRIMIDOS RECUBIERTOS,Eplerenona,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",,2
EPLERENONA ||| COMPRIMIDOS,39294,ME42291,MAXOTEN 50 mg COMPRIMIDOS RECUBIERTOS,Eplerenona,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50705.jpg,2
MEDROXIPROGESTERONA ||| TABLETAS,38434,ME43537/2,Medroxiprogesterona 10mg X 10 Tabletas,Medroxiprogesterona,TABLETAS,ACCENT PHARMACEUTICALS & DIAGNOSTICS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53471.jpg,2
MEDROXIPROGESTERONA ||| TABLETAS,38435,ME43537/3,Medroxiprogesterona 10mg X 28 Tabletas,Medroxiprogesterona,TABLETAS,ACCENT PHARMACEUTICALS & DIAGNOSTICS,,2
MELOXICAM ||| COMPRIMIDOS,38440,ME30530,MELOXICAM 15 mg X 10 COMPRIMIDOS,Meloxicam,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7370.jpg,2
MELOXICAM ||| COMPRIMIDOS,39296,ME31259,MELOXICAM 15 mg COMPRIMIDOS,Meloxicam,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/2/5/4/9/8/25498-large_default.webp,2
MEMANTINA ||| TABLETAS,38442,ME43017/2,MEMANTINA CLORHIDRATO 10 mg X 10 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50985.jpg,3
MEMANTINA ||| TABLETAS,38443,ME43017/4,MEMANTINA CLORHIDRATO 10 mg X 28 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22396.jpg,3
MEMANTINA ||| TABLETAS,38444,ME43017/3,MEMANTINA CLORHIDRATO 10 mg X 14 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26136.jpg,3
MEROPENEM ||| INYECTABLE,38447,HO34365,MEROPENEM 1 g X 10 AMPOLLAS,Meropenem,INYECTABLE,VITALIS S.A.C.I.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26005.jpg,2
MEROPENEM ||| INYECTABLE,38449,HO41258,MESPEN 500 mg X 1 AMPOLLAS,Meropenem,INYECTABLE,SWISS PARENTERALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20400.jpg,2
(+)-TETRABENAZINA - METFORMINA ||| TABLETAS,38453,ME43925/4,Metformina Clorhidrato 850mg X 30 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,5
(+)-TETRABENAZINA - METFORMINA ||| TABLETAS,38454,ME43925/2,Metformina Clorhidrato 850mg X 14 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,5
(+)-TETRABENAZINA - METFORMINA ||| TABLETAS,38455,ME43925/3,Metformina Clorhidrato 850mg X 28 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,5
(+)-TETRABENAZINA - METFORMINA ||| TABLETAS,39518,ME43923,Glidex 500 mg X 30 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,5
(+)-TETRABENAZINA - METFORMINA ||| TABLETAS,39519,ME43924,Glidex 850 mg X 30 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,5
METOCLOPRAMIDA ||| INYECTABLE,38467,HO44684,METOCLOPRAMIDA 10 mg / 2 mL X 3 AMPOLLAS,Metoclopramida,INYECTABLE,"CASA DE REPRESENTACIONES JMW, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28789.jpg,2
METOCLOPRAMIDA ||| INYECTABLE,38468,HO26028,METOCLOPRAMIDA 10 mg / 2 mL X 6 AMPOLLAS,Metoclopramida,INYECTABLE,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7763.jpg,2
METRONIDAZOL ||| CAPSULAS,38471,ME29532/2,METREN 500 mg X 10 CAPSULAS BLANDAS VAGINALES,Metronidazol,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6011.jpg,2
METRONIDAZOL ||| CAPSULAS,38472,ME29532/3,METREN 500 mg X 15 CAPSULAS BLANDAS VAGINALES,Metronidazol,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/5/6/9/0/0/56900-large_default.webp,2
METRONIDAZOL ||| SUSPENSION ORAL,38473,ME29922,METREN 250 mg / 5 mL SUSPENSION,Metronidazol,SUSPENSION ORAL,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6010.jpg,2
METRONIDAZOL ||| SUSPENSION ORAL,38480,ME31012,METRONIDAZOL BENZOIL 250 mg/ 5 mL SUSPENSION ORAL,Metronidazol,SUSPENSION ORAL,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21794.jpg,2
METRONIDAZOL ||| TABLETAS,38474,ME28780,METREN 500 mg X 10 TABLETAS,Metronidazol,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6005.jpg,4
METRONIDAZOL ||| TABLETAS,38481,ME28549/2,METRONIDAZOL 500 mg X 10 TABLETAS,Metronidazol,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51052.jpg,4
METRONIDAZOL ||| TABLETAS,38482,ME28549/3,METRONIDAZOL 500 mg X 30 TABLETAS,Metronidazol,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20526.jpg,4
METRONIDAZOL ||| TABLETAS,38483,ME43038,METRONIDAZOL 500 mg X 30 TABLETAS,Metronidazol,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://pccentro.net.ve/img/s/7/6/2/9/7/76297-large_default.webp,4
METRONIDAZOL ||| OVULOS,38477,ME42530,METRONIDAZOL 500 mg X 10 OVULOS VAGINALES,Metronidazol,OVULOS,BLISS GVS PHARMA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21032.jpg,2
METRONIDAZOL ||| OVULOS,39215,ME42352,FEMIZOL 750 mg - 200 mg OVULOS.,Metronidazol,OVULOS,"LABORATORIOS VARGAS, S.A.",https://pccentro.net.ve/img/s/4/1/3/1/4/41314-large_default.webp,2
METRONIDAZOL - MICONAZOL ||| CREMA,38486,ME40057,MICONAX 15 % - 4 % CREMA VAGINAL,Metronidazol - Miconazol,CREMA,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/4/1/4/4/0/41440-large_default.webp,2
METRONIDAZOL - MICONAZOL ||| CREMA,39451,ME36249,GYNOTRAN 15%-4% CREMA VAGINAL,Metronidazol - Miconazol,CREMA,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/4/1/4/4/0/41440-large_default.webp,2
SUMATRIPTAN ||| COMPRIMIDOS,38488,ME31976/2,MIGRAVAL 100 mg X 2 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1945.jpg,3
SUMATRIPTAN ||| COMPRIMIDOS,38489,ME31976/3,MIGRAVAL 100 mg X 4 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19846.jpg,3
SUMATRIPTAN ||| COMPRIMIDOS,38490,ME31976/4,MIGRAVAL 100 mg X 8 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19847.jpg,3
CLOBETASOL PROPIONATO ||| CREMA,38497,ME43809,"VERNATE 0,05 % CREMA",Clobetasol Propionato,CREMA,"BIOTECH LABORATORIOS, C.A.",https://pccentro.net.ve/img/s/8/3/9/1/8/83918-large_default.webp,3
CLOBETASOL PROPIONATO ||| CREMA,39175,ME40790,"DERMAZOL 0,05 % CREMA",Clobetasol Propionato,CREMA,MEGALABS S.A.,https://pccentro.net.ve/img/s/8/3/9/1/8/83918-large_default.webp,3
CLOBETASOL PROPIONATO ||| CREMA,39459,ME44198,"CLOBETASOL PROPIONATO 0,05 % CREMA",Clobetasol Propionato,CREMA,FAREVA VILLA RICA S.A.S.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90441.jpg,3
MIRTAZAPINA ||| TABLETAS,38498,ME43124,MIRTAZAPINA 15 mg X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25667.jpg,4
MIRTAZAPINA ||| TABLETAS,38499,ME37308,MIRTAZAPINA 30 mg X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,NOVARTIS LIMITED . BANGLADESH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51322.jpg,4
MIRTAZAPINA ||| TABLETAS,38500,ME43794/3,MIRTAZAVAL 15 mg X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52793.jpg,4
MIRTAZAPINA ||| TABLETAS,38501,ME43794/2,MIRTAZAVAL 15 mg X 10 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://pccentro.net.ve/img/s/5/2/3/9/1/52391-large_default.webp,4
MOXIFLOXACINO ||| TABLETAS,38516,ME37148,MOXIFLOXACINA 400 mg X 7 TABLETAS RECUBIERTAS,Moxifloxacino,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90066.jpg,2
MOXIFLOXACINO ||| TABLETAS,38518,ME37302,MOXIFLOXACINA 400 mg X 5 TABLETAS RECUBIERTAS,Moxifloxacino,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92489.jpg,2
NIFEDIPINO ||| CAPSULAS,38552,ME28779,NIFEDIPINA 10 mg X 14 CAPSULAS,Nifedipino,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27546.jpg,5
NIFEDIPINO ||| CAPSULAS,38849,ME28561/3,TENSOMAX 30 mg X 30 CAPSULAS DE LIBERACION PROLONGADA,Nifedipino,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30143.jpg,5
NIFEDIPINO ||| CAPSULAS,38850,ME28561/2,TENSOMAX 30 mg X 10 CAPSULAS DE LIBERACION PROLONGADA,Nifedipino,CAPSULAS,"LABORATORIOS LETI, S.A.V.",,5
NIFEDIPINO ||| CAPSULAS,39387,ME28562,TENSOMAX 60 mg X 10 CAPSULAS DE LIBERACION PROLONGADA,Nifedipino,CAPSULAS,"LABORATORIOS LETI, S.A.V.",,5
NIFEDIPINO ||| CAPSULAS,39554,ME34528,NIFEDIPINA 30 mg X 30 CAPSULAS DE LIBERACION PROLONGADA,Nifedipino,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52912.jpg,5
NIFEDIPINO ||| COMPRIMIDOS,38553,ME25984/3,NIFEDIPINA 10 mg X 30 COMPRIMIDOS DISPERSABLES,Nifedipino,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51432.jpg,2
NIFEDIPINO ||| COMPRIMIDOS,38554,ME25984/2,NIFEDIPINA 10 mg X 10 COMPRIMIDOS DISPERSABLES,Nifedipino,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",,2
NITROFURANTOINA ||| TABLETAS,38562,ME43051/3,NITROFURANTOINA 100 mg X 300 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51871.jpg,2
NITROFURANTOINA ||| TABLETAS,38563,ME43051/2,NITROFURANTOINA 100 mg X 10 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25663.jpg,2
DICLOFENACO ||| COMPRIMIDOS,38582,ME38888,OFAFLAN 50 mg X 10 COMPRIMIDOS CON CUBIERTA ENTERICA,Diclofenaco,COMPRIMIDOS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95750.jpg,5
DICLOFENACO ||| COMPRIMIDOS,39186,ME28153,DICLOFENAC POTASICO 50 mg COMPRIMIDOS RECUBIERTOS,Diclofenaco,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,5
DICLOFENACO ||| COMPRIMIDOS,39187,ME35439,DICLOFENAC POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,Diclofenaco,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,5
DICLOFENACO ||| COMPRIMIDOS,39191,ME27471,DIKLASON 50 mg COMPRIMIDOS RECUBIERTOS,Diclofenaco,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,5
DICLOFENACO ||| COMPRIMIDOS,39483,ME24522,DIFENAC 100 mg X 10 COMPRIMIDOS RECUBIERTOS,Diclofenaco,COMPRIMIDOS,"ESPECIALIDADES DOLLDER, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8420.jpg,5
OLMESARTAN MEDOXOMILO ||| COMPRIMIDOS,38587,ME39403,OLMECAR 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Olmesartan Medoxomilo,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18030.jpg,3
OLMESARTAN MEDOXOMILO ||| COMPRIMIDOS,39204,ME39326,EUKENE 20 mg COMPRIMIDOS RECUBIERTOS,Olmesartan Medoxomilo,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15025.jpg,3
OLMESARTAN MEDOXOMILO ||| COMPRIMIDOS,39526,ME43580,IMOL 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Olmesartan Medoxomilo,COMPRIMIDOS,"ESPECIALIDADES DOLLDER, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52408.jpg,3
OLMESARTAN MEDOXOMILO ||| TABLETAS,38590,ME42752/2,OLMESARTAN MEDOXOMILO 20 mg X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18568.jpg,6
OLMESARTAN MEDOXOMILO ||| TABLETAS,38591,ME42752/3,OLMESARTAN MEDOXOMILO 20 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99097.jpg,6
OLMESARTAN MEDOXOMILO ||| TABLETAS,38593,ME42751/2,OLMESARTAN MEDOXOMILO 40 mg X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18584.jpg,6
OLMESARTAN MEDOXOMILO ||| TABLETAS,38594,ME42751/3,OLMESARTAN MEDOXOMILO 40 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99045.jpg,6
OLMESARTAN MEDOXOMILO ||| TABLETAS,38595,ME42770,OLMETIQUE 20 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27013.jpg,6
OLMESARTAN MEDOXOMILO ||| TABLETAS,39098,ME41690,BIOCOR 20 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15627.jpg,6
(+)-TETRABENAZINA - OMEPRAZOL ||| CAPSULAS,38603,ME43675/4,OMEPRAZOL 20 mg X 10 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,5
(+)-TETRABENAZINA - OMEPRAZOL ||| CAPSULAS,38604,ME43675/5,OMEPRAZOL 20 mg X 20 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,5
(+)-TETRABENAZINA - OMEPRAZOL ||| CAPSULAS,38605,ME43675/6,OMEPRAZOL 20 mg X 30 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,5
(+)-TETRABENAZINA - OMEPRAZOL ||| CAPSULAS,38606,ME43675/2,OMEPRAZOL 20 mg X 7 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,5
(+)-TETRABENAZINA - OMEPRAZOL ||| CAPSULAS,38607,ME43675/3,OMEPRAZOL 20 mg X 8 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,5
OMEPRAZOL ||| INYECTABLE,38613,HO33836,OMEPRAZOL 40 mg X 1 AMPOLLAS,Omeprazol,INYECTABLE,VITALIS S.A.C.I.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg,3
OMEPRAZOL ||| INYECTABLE,39555,HO44444,OMEPRAZOL 40 mg X 10 AMPOLLAS,Omeprazol,INYECTABLE,"ZHEJIANG XIANJU PHARMACEUTICAL CO., LTD. (TAIZHOU)",https://pccentro.net.ve/img/s/7/7/8/8/6/77886-large_default.webp,3
OMEPRAZOL ||| INYECTABLE,39557,HO44280,OLXAC 40 mg X 1 AMPOLLAS,Omeprazol,INYECTABLE,"SHANDONG YUXIN PHARMACEUTICAL, CO., LTD",https://pccentro.net.ve/img/s/7/7/8/8/6/77886-large_default.webp,3
ONDANSETRON ||| COMPRIMIDOS,38615,ME30342,ONDANSETRON 4 mg X 10 COMPRIMIDOS,Ondansetron,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1107.jpg,2
ONDANSETRON ||| COMPRIMIDOS,38616,ME30344,ONDANSETRON 8 mg X 10 COMPRIMIDOS,Ondansetron,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1108.jpg,2
ONDANSETRON ||| INYECTABLE,38619,HO30228,ONDANSETRON 2 mg / mL X 1 AMPOLLAS,Ondansetron,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1111.jpg,3
ONDANSETRON ||| INYECTABLE,38621,HO35150/2,ONDATRIN 2 mg / mL X 1 AMPOLLAS,Ondansetron,INYECTABLE,"LABORATORIO BEHRENS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13380.jpg,3
ONDANSETRON ||| INYECTABLE,38622,HO35150/3,ONDATRIN 2 mg / mL X 5 AMPOLLAS,Ondansetron,INYECTABLE,"LABORATORIO BEHRENS, C.A.",https://pccentro.net.ve/img/s/6/8/7/8/0/68780-large_default.webp,3
DEXTROSA - ZINC ||| SOLUCION ORAL,38623,ME44637,  SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A FRUTAS TROPICALES,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
DEXTROSA - ZINC ||| SOLUCION ORAL,39369,ME44642,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE ,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
DEXTROSA - ZINC ||| SOLUCION ORAL,39370,ME44638,SUEROLITO ZINC 75 mEqL/L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
DEXTROSA - ZINC ||| SOLUCION ORAL,39371,ME44639,SUEROLITO ZINC 75 mEQ/L SOLUCIÓN ELECTROLÍTICA USO ORAL SABOR A FRESA,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
DEXTROSA - ZINC ||| SOLUCION ORAL,39372,ME44641,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
DEXTROSA - ZINC ||| SOLUCION ORAL,39373,ME44640,SUEROLITO ZINC 75 mEq/L SOLUCIÓN ELECTROLÍTICA  USO ORAL SABOR A UVA,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,,7
