producto_id,sku,nombre_comercial,molecula_texto,forma,linea,laboratorio,fuente_inhrr_ef,foto_url,disponible,costo_usd,precio_usd
39886,,METFORMINA CLORHIDRATO 850 MG COMPRIMIDOS,Metformina,COMPRIMIDOS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28530.jpg,false,,
39887,,ACETAMINOFEN 650 MG X 10 TABLETAS,Acetaminofen,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11552.jpg,false,,
39888,,MONTELUKAST 10 MG COMPRIMIDOS RECUBIERTOS,Montelukast,COMPRIMIDOS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18804.jpg,false,,
39889,,QUETIAPINA 100 MG COMPRIMIDOS RECUBIERTOS,Quetiapina,COMPRIMIDOS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27607.jpg,false,,
39890,,QUETIAPINA 25 MG COMPRIMIDOS RECUBIERTOS,Quetiapina Hemifumarato,COMPRIMIDOS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27606.jpg,false,,
39891,,QUETIAPINA 25 MG COMPRIMIDOS,Quetiapina,COMPRIMIDOS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27606.jpg,false,,
39892,,CYNT SIMVASTATINA 20 MG X 20 COMPRIMIDOS,Cynt Simvastatina,COMPRIMIDOS,Linea Farmacia,"LABORATORIOS DOLLDER, C.A.",,https://pccentro.net.ve/img/s/7/8/3/5/3/78353-large_default.webp,false,,
39893,,SALBUTAMOL INH 100 MCG INHALACION,Salbutamol Inh,INHALACION,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20949.jpg,false,,
39894,,SALBUTAMOL INH 100 MCG LOCION,Salbutamol Inh,LOCION,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20949.jpg,false,,
39895,,SERTRALINA 50 MG COMPRIMIDOS,Sertralina,COMPRIMIDOS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25669.jpg,false,,
39896,,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,Sultamicilina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION DAC55, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20939.jpg,false,,
39897,,ALBENDAZOL 200 MG TABLETAS RECUBIERTAS MASTICABLES,Albendazol,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1526.jpg,false,,
39898,,ANGIOFLUX 250LSU X 25 CAPSULAS,Angioflux 250lsu,CAPSULAS,Linea Farmacia,"LABORATORIOS LETI, S.A.V.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52055.jpg,false,,
39899,,AZITROMICINA 500 MG X 3 TABLETA RECUBIERTA,Azitromicina,TABLETAS,Linea Farmacia,"CALOX INTERNATIONAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11009.jpg,false,,
39900,,BUDESONIDA 50 MCG / DOSIS SUSPENSION PARA INHALACION ORAL,Budesonida,SUSPENSION ORAL,Linea Farmacia,"CASAS DE REPRESENTACION MEDIFARM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4804.jpg,false,,
39901,,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,Butilbrom Hioscina,TABLETAS,Linea Farmacia,"BLUE MEDICAL PHARMACEUTICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23872.jpg,false,,
39902,,CLINDAMICINA 15 G GEL,Clindamicina,GEL,Linea Farmacia,"CASA DE REPRESENTACION ZUKATI, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23694.jpg,false,,
39903,,CLORTALIDONA 12.5 MG X 30 TABLETAS,Clortalidona,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50972.jpg,false,,
39904,,CLOTRIMAZOL VAG 20 G CREMA,Clotrimazol Vag,CREMA,Linea Farmacia,"LABORATORIOS LETI, S.A.V.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51265.jpg,false,,
39905,,DAPAGLIFLOZINA 10 MG X 30 COMPRIMIDOS,Dapagliflozina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53037.jpg,false,,
39906,,DICLOFENAC SODICO 50 G GEL,Diclofenac Sodico,GEL,Linea Farmacia,"SOTO GLOBAL GROUP, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24336.jpg,false,,
39907,,DYMAZOL CLOTRIMAZOL OVULOS VAGINAL 200 MG X 3 OVULOS,Dymazol Clotrimazol Ovulos Vaginal,OVULOS,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://pccentro.net.ve/img/s/6/0/7/4/2/60742-large_default.webp,false,,
39908,,FLUCONAZOL 200 MG / 100 ML SOLUCION PARA INFUSION,Fluconazol,INYECTABLE,Linea Hospitalaria,"BLUE MEDICAL PHARMACEUTICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29940.jpg,false,,
39909,,GABAPENTINA 300 MG X 30 COMPRIMIDOS,Gabapentina,COMPRIMIDOS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20432.jpg,false,,
39910,,GLUTAMINA VIT B12 X 60 INYECTABLE,Glutamina Vit B12,INYECTABLE,Linea Hospitalaria,"LABORATORIOS HERBAPLANT, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28485.jpg,false,,
39911,,HIDROCORTISONA SODICO 500 MG INYECTABLE,Hidrocortisona Sodico,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23085.jpg,false,,
39912,,KETOPROFENO 2.5 % GEL,Ketoprofeno,GEL,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52479.jpg,false,,
39913,,DALCITRIN MUPIROCINA UNGUENTO,Dalcitrin Mupirocina,UNGUENTO,Linea Farmacia,"LABORATORIOS DOLLDER, C.A.",,https://pccentro.net.ve/img/s/5/3/2/6/2/53262-large_default.webp,false,,
39914,,OMEPRAZOL 40 MG X 1 INYECTABLE,Omeprazol,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg,false,,
39915,,PENTOXIFILINA 400 MG X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,Pentoxifilina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21851.jpg,false,,
39916,,RANITIDINA 150 MG / 10 ML X 10 SOLUCION ORAL,Ranitidina,SOLUCION ORAL,Linea Farmacia,"BIOQUIMICA INTERNACIONAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53151.jpg,false,,
39917,,DIOSMINA HESPER 450 MG X 30 TABLETAS,Diosmina Hesper,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52910.jpg,false,,



ACA MI TRABAJO:

ocesada con los hallazgos:
producto_id	nombre_comercial	molecula_texto (propuesta)
37305	ACALIX 60 MG	Diltiazem
37322	ACETAMINOFEN - HIOSCINA N BUTIL BROMURO	Acetaminofén; Hioscina N-Butilbromuro
37323	ACETAMINOFEN - HIOSCINA N BUTIL BROMURO	Acetaminofén; Hioscina N-Butilbromuro
37325	ACETAMINOFEN - CLORFENIRAMINA	Acetaminofén; Clorfeniramina
37326	ACETAMINOFEN - TRAMADOL	Acetaminofén; Tramadol
37337	MONARC- M 250 U.	Factor de Coagulación VIII
37345	ACIDO ACETILSALICILICO 81 MG	Ácido Acetilsalicílico
37346	ACIDO ACETILSALICILICO 81 MG	Ácido Acetilsalicílico
37366	ACIDO IBANDRONICO 150 MG	Ácido Ibandrónico
37374	AGUA BIDESTILADA INYECTABLE	Agua Bidestilada
37375	AGUA DESTILADA ESTERIL	Agua Destilada
37378	AIRFEN 0.05 % SOLUCION NASAL	(No se encontró información)
37395	ALGIOL 5 MG	(No se encontró información)
37396	ALGOREN 10 MG	(No se encontró información)
37420	AMIKACINA 100 MG / 2 ML	Amikacina
37429	AMLODIPINA 10 MG	Amlodipino
37433	AMLODIPINA 5 MG	Amlodipino
37438	AMOXICILINA 500 MG	Amoxicilina
37439	AMOXICILINA - ACIDO CLAVULANICO	Amoxicilina; Ácido Clavulánico
37446	AMOXICILINA 125 MG / 5 ML	Amoxicilina
37455	AMPLIDER 50 MG	(No se encontró información)
37456	ANALPER PLUS 500 MG	(No se encontró información)
37464	ANGRIP X 8 COMPRIMIDOS	(No se encontró información)
37465	ANGRIP X 4 COMPRIMIDOS	(No se encontró información)
37466	ANGRIP X 15 COMPRIMIDOS	(No se encontró información)
37470	ANTAAR 1.25 MG	(No se encontró información)
37471	ANTAAR 1.25 MG	(No se encontró información)
37474	ANTILAX PLUS 2 MG	(No se encontró información)
37476	APIRET 120 MG / 5 ML	(No se encontró información)
37477	APIRET 160 MG / 5 ML	(No se encontró información)
37482	APLACAL 750 MG	(No se encontró información)
37483	APLACAL 750 MG	(No se encontró información)
37490	ARESAN 20 MG	(No se encontró información)
37491	ARESAN 20 MG	(No se encontró información)
37497	ASAPROL 81 MG	(No se encontró información)
37498	ASAPROL 81 MG	(No se encontró información)
37504	ASPRINIL 81 MG	(No se encontró información)
37505	ASPRINIL 81 MG	(No se encontró información)
37510	ATAPEC 100 MG	(No se encontró información)
37522	ATORVASTATINA 20 MG	Atorvastatina
37526	ATRIMON 10 MG	(No se encontró información)
37527	ATROBEL 10 MG / ML	(No se encontró información)
37528	ATROPINA SULFATO 1 MG / ML	Atropina Sulfato
37529	ATROVERAN 10 MG / ML	(No se encontró información)
37534	AVELOX 400 MG	(No se encontró información)
37537	AZACARD 81 MG	(No se encontró información)
37538	AZACARD 81 MG	(No se encontró información)
37539	AZACARD 81 MG	(No se encontró información)
37547	AZITROMICINA 500 MG	Azitromicina
37557	BENCIDAMINA CLORHIDRATO 0.15 %	Bencidamina Clorhidrato
37561	BENZODIAZOL 0.25 MG - 5 MG	(No se encontró información)
37563	BENZODIAZOL 0.25 MG - 5 MG	(No se encontró información)
37564	BENZODIAZOL 0.25 MG - 5 MG	(No se encontró información)
37565	BEPRODERM 0.05 % - 0.1 %	(No se encontró información)
37566	BETADINE 8 % SOLUCION TOPICO BUCAL	(No se encontró información)
37567	BETADUO 6.430 MG - 2.631 MG / ML	(No se encontró información)
37570	BETAGEN SOLSPEN X 1 AMPOLLA	(No se encontró información)
37575	BEXILON 4 MG / 5 ML	(No se encontró información)
37576	BILOL 2.5 MG	(No se encontró información)
37577	BIOCOR AMLO 20 MG - 5 MG	(No se encontró información)
37578	BIOCOR AMLO 40 MG - 5 MG	(No se encontró información)
37579	BIOCOR 40 MG	(No se encontró información)
37580	BIOTALOL 2.5 MG	(No se encontró información)
37581	BIOTALOL 2.5 MG	(No se encontró información)
37582	BIOTALOL 1.25 MG	(No se encontró información)
37583	BIOTALOL 10 MG	(No se encontró información)
37584	BIPRIN 300 MG	(No se encontró información)
37589	BISOPROLOL FUMARATO 5 MG	Bisoprolol Fumarato
37595	BISOPROLOL FUMARATO 1.25 MG	Bisoprolol Fumarato
37609	BROFLEMA 8 MG / 5 ML	(No se encontró información)
37615	BROMEXINA CLORHIDRATO 4 MG / 5 ML	Bromexina Clorhidrato
37616	BROMHEXINA CLORHIDRATO 8 MG / 5 ML	Bromhexina Clorhidrato
37617	BROMHEXINA CLORHIDRATO 8 MG / 5 ML	Bromhexina Clorhidrato
37637	CALCIBON 200 MG	(No se encontró información)
37645	CALOXPIRINA 81 MG	(No se encontró información)
37646	CALOXPIRINA 81 MG	(No se encontró información)
37648	CAMPAL 50 MG	(No se encontró información)
37649	CANDER HCT 16 MG - 12.5 MG	(No se encontró información)
37650	CANDER HCT 16 MG - 12.5 MG	(No se encontró información)
37655	CANDESARTAN CILETEXILO – HIDROCLOROTIAZIDA	Candesartán Cilexetilo; Hidroclorotiazida
37663	CANDESARTAN 8 MG	Candesartán
37665	CANFIR 500 MG	(No se encontró información)
37668	OXIGENO MEDICINAL	Oxígeno
37687	CARIBAN 10 MG-10 MG	(No se encontró información)
37703	CEBION 1 G	(No se encontró información)
37704	CEFADROXILO 500 MG	Cefadroxilo
37719	CEFTRIAXONA 1 G	Ceftriaxona
37731	CETRAL D 5 MG - 60 MG / 5 ML	(No se encontró información)
37734	VITAMINA C 500 MG	Vitamina C
37735	VITAMINA C 500 MG	Vitamina C
37742	CIFARCAINA AL 2 %	(No se encontró información)
37743	CIFARCAINA AL 1 %	(No se encontró información)
37750	CIPROFLOX 500 MG	(No se encontró información)
37751	CIPROFLOXACINA 500 MG	Ciprofloxacina
37752	CIPROFLOXACINA 500 MG	Ciprofloxacina
37753	CIPROFLOXACINA 200 MG / 100 ML	Ciprofloxacina
37755	CIPROFLOXACINA 500 MG	Ciprofloxacina
37756	CIPROFLOXACINA 500 MG	Ciprofloxacina
37757	CIPROFLOXACINA 500 MG	Ciprofloxacina
37758	CIPROFLOXACINA 500 MG	Ciprofloxacina
37759	CIPROFLOXACINA 500 MG	Ciprofloxacina
37760	CIPROFLOXACINA 500 MG	Ciprofloxacina
37762	CIPROFLOXACINO 500 MG	Ciprofloxacino
37766	CITRATO DE CALCIO 1190 MG	Citrato de Calcio
37767	CITRATO DE CALCIO 1190 MG	Citrato de Calcio
37768	CALCITREX D3 1500 MG - 200 UI	(No se encontró información)
37771	CLARIX 0.25 MG / ML	(No se encontró información)
37775	CLENBUNAL 0.014 MG / ML	(No se encontró información)
37776	CLENBUTEROL CLORHIDRATO 10 MCG / 5 ML	Clenbuterol Clorhidrato
37785	CLODOXIN 10 MG - 100 MG	(No se encontró información)
37787	CLOFEN 1.8 MG / ML	(No se encontró información)
37794	CLONIDINA CLORHIDRATO 0.150 MG / ML	Clonidina Clorhidrato
37795	CLONIDINA CLORHIDRATO 0.150 MG / ML	Clonidina Clorhidrato
37805	CLOPIDOGREL 75 MG	Clopidogrel
37810	CLORACE 125 - 0.5 MG / 5 ML	(No se encontró información)
37811	CLORACE 500 MG - 4 MG	(No se encontró información)
37812	CLORACE 500 MG - 4 MG	(No se encontró información)
37818	CLORURO DE POTASIO 2 MEQ / ML	Cloruro de Potasio
37819	SOLUCION ISOTONICA DE CLORURO DE SODIO	Cloruro de Sodio
37820	CLORURO DE SODIO 0.9 %	Cloruro de Sodio
37825	CO-SULTRIN 40 MG - 200 MG / 5 ML	(No se encontró información)
37832	COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI)	Lactobacillus plantarum; Pediococcus acidilactici
37834	COLYPAN 200 MG	(No se encontró información)
37835	COMPLEJO DE VITAMINA B	Complejo de Vitamina B
37838	CORAZEM 60 MG	(No se encontró información)
37841	CORENTEL 10 MG	(No se encontró información)
37842	CORENTEL 10 MG	(No se encontró información)
37843	CORENTEL 1.25 MG	(No se encontró información)
37844	CORENTEL 1.25 MG	(No se encontró información)
37845	CORENTEL 5 MG	(No se encontró información)
37846	CORENTEL 5 MG	(No se encontró información)
37860	DALCITRIN 2 % UNGUENTO	(No se encontró información)
37865	DECA LENTERMINA COMPLEX	(No se encontró información)
37866	DECALONA 4 MG / ML	(No se encontró información)
37869	DECOBEL 8 MG / 2 ML	(No se encontró información)
37876	DENCOFEN 1.16 % CREMA	(No se encontró información)
37878	DENUAL 150 MG	(No se encontró información)
37880	DERAIN 15 % CREMA	(No se encontró información)
37883	DERMAZOL 0.05 % LOCION CAPILAR	(No se encontró información)
37885	DERMOVATE 0.05 % CREMA	(No se encontró información)
37886	DEROVIT 1000 UI	(No se encontró información)
37901	DEXAMETASONA FOSFATO SODICO 4 MG / ML	Dexametasona Fosfato Sódico
37902	DEXAMETASONA FOSFATO SODICO 8 MG / 2 ML	Dexametasona Fosfato Sódico
37908	PREVERAL CON DEXTROMETORFANO	(No se encontró información)
37909	DEXTROMETORFANO 15 MG / 5 ML	Dextrometorfano
37911	DEXTROSA 50 %	Dextrosa
37914	DIAFORMINA 1000 MG	(No se encontró información)
37915	DIAFORMINA 500 MG	(No se encontró información)
37918	DIAGESIC 1.8 MG / ML	(No se encontró información)
37932	DICLOFENAC SODICO 50 MG	Diclofenaco Sódico
37934	DICLOFENACO POTASICO 50 MG	Diclofenaco Potásico
37940	DIFENAC 1 % GEL	(No se encontró información)
37941	DIGLET 1000 U.I.	(No se encontró información)
37942	DIGLET 5000 U.I.	(No se encontró información)
37943	DIGLET 200 UI	(No se encontró información)
37944	DIKLASON 100 MG	(No se encontró información)
37945	DIKLASON BI 150 MG	(No se encontró información)
37947	DILOTEX 5 MG	(No se encontró información)
37948	DILOTEX 10 MG	(No se encontró información)
37957	DIOSMINA-HESPERIDINA	Diosmina; Hesperidina
37959	DIPLOZ 1 MG	(No se encontró información)
37961	DOBET 2 % - 0.5 %	(No se encontró información)
37962	DOBRACID 300 MG	(No se encontró información)
37963	DOBRACID 300 MG	(No se encontró información)
37968	DOLAK 10 MG	(No se encontró información)
37969	DOLAK 10 MG	(No se encontró información)
37970	DOLAK 20 MG	(No se encontró información)
37971	DOLCAN 9 MG / 5 ML	(No se encontró información)
37988	DUROVAL 50 MG	(No se encontró información)
37989	DUROVAL 50 MG	(No se encontró información)
37990	DUROVAL 50 MG	(No se encontró información)
37991	DUROVAL 50 MG	(No se encontró información)
37994	DUVADILAN 10 MG	(No se encontró información)
38003	ENALAPRIL MALEATO 10 MG	Enalapril Maleato
38008	ENTEROGERMINA (ESPORAS DE BACILLUS CLAUSII)	Bacillus clausii
38012	ERILON 1 MG / ML LOCION	(No se encontró información)
38021	ESCITALOPRAM 10 MG	Escitalopram
38022	ESCITALOPRAM 10 MG	Escitalopram
38025	ESCITALOPRAM 5 MG	Escitalopram
38027	ESMIRTAL 20 MG	(No se encontró información)
38035	ESOMEPRAZOL 20 MG	Esomeprazol
38053	EUKENE 40 MG	(No se encontró información)
38058	EUTEBROL 20 MG	(No se encontró información)
38062	EZOLIUM 20 MG	(No se encontró información)
38063	EZOLIUM 40 MG	(No se encontró información)
38065	FARBICIL 1 % CREMA	(No se encontró información)
38066	FEBRATIC 15 MG / ML	(No se encontró información)
38075	FERGANIC 40 MG	(No se encontró información)
38076	FERGANIC 40 MG	(No se encontró información)
38077	FERGANIC 40 MG	(No se encontró información)
38078	FERGANIC 20 MG / ML	(No se encontró información)
38082	FERGANIC 40 MG / 15 ML	(No se encontró información)
38083	FERGANIC 100 MG / 5 ML	(No se encontró información)
38086	FESTAL (PANCREATINA DE ORIGEN PORCINO)	Pancreatina
38087	FESTAL (PANCREATINA DE ORIGEN PORCINO)	Pancreatina
38091	FINASTERIDE 5 MG	Finasteride
38092	NIAZOL 1 MG / ML	(No se encontró información)
38093	MONOSULPA X 260	(No se encontró información)
38094	FISIOLIN 0.65 %	(No se encontró información)
38100	FLAVOL 300 MG	(No se encontró información)
38105	FLEMIBAR 20 MG - 2500 MG / 5 ML	(No se encontró información)
38109	FLODONT 0.15 %	(No se encontró información)
38110	FLOMED 0.15 % - 0.25 %	(No se encontró información)
38124	FLUMAZENIL 0.5 MG / 5 ML	Flumazenil
38126	FLUOXETINA 20 MG	Fluoxetina
38132	FOSFATO DE POTASIO MONOBASICO 1 MEQ / ML	Fosfato de Potasio Monobásico
38133	FOSFOLIT 21.6 G - 8.1 G / 45 ML	(No se encontró información)
38136	FULGRAM 875 MG - 125 MG	(No se encontró información)
38152	GENESA 3 MG-20 MCG	(No se encontró información)
38153	GENESA 3 MG-20 MCG	(No se encontró información)
38157	GENURIN 200 MG	(No se encontró información)
38163	GLIDAN 80 MG	(No se encontró información)
38165	GLIFORMIN 850 MG	(No se encontró información)
38172	GLUCOFAGE 500 MG XR	(No se encontró información)
38173	GLUCONATO FERROSO	Gluconato Ferroso
38178	GRATIO 500 MG	(No se encontró información)
38180	GULAPER 250 MG / 5 ML	(No se encontró información)
38182	GULAPER 100 MG / 5 ML	(No se encontró información)
38183	GYNODERAIN 0.6 G	(No se encontró información)
38189	HEXANTFLEM 250 MG / 5 ML	(No se encontró información)
38192	VALSARTAN -HIDROCLOROTIAZIDA	Valsartán; Hidroclorotiazida
38195	LOSARTAN POTASICO - HIDROCLOROTIAZIDA	Losartán Potásico; Hidroclorotiazida
38196	LOSARTAN POTASICO - HIDROCLOROTIAZIDA	Losartán Potásico; Hidroclorotiazida
38198	BUTILBROMURO DE HIOSCINA 20 MG / ML	Butilbromuro de Hioscina
38200	HIRUDOID (POLISULFATO DE MUCOPOLISACARIDO)	Polisulfato de Mucopolisacárido
38212	IBUN 600 MG	(No se encontró información)
38238	IDOXEN 75 MG	(No se encontró información)
38239	IDOXEN 150 MG	(No se encontró información)
38240	ILANA 600 MG	(No se encontró información)
38241	ILTUX 20 MG	(No se encontró información)
38249	FLUTIXAIR 125 MG - 25 MCG / DOSIS	(No se encontró información)
38251	IPROXIN 500 MG	(No se encontró información)
38258	IRBESARTAN -HIDROCLOROTIAZIDA	Irbesartán; Hidroclorotiazida
38268	KATRIN 30 MG / ML	(No se encontró información)
38298	KETOROLACO TROMETAMINA 30 MG / ML	Ketorolaco Trometamina
38304	KLAS 100 MG	(No se encontró información)
38305	L - CARNITINA 1 G / 10 ML	L-Carnitina
38306	LACTBET 3000 U	(No se encontró información)
38307	LACTBET 3000 U	(No se encontró información)
38317	LENTOCILIN 6.3.3	(No se encontró información)
38318	LEPRIT 25 MG	(No se encontró información)
38326	LETISAN 500 MG	(No se encontró información)
38327	LETISAN 500 MG	(No se encontró información)
38329	LEVAMOX 750 MG	(No se encontró información)
38348	LEVOSULPIRIDE 25 MG	Levosulpiride
38353	LIDOCAINA - EPINEFRINA	Lidocaína; Epinefrina
38355	LINEZID 2 MG / ML	(No se encontró información)
38356	LIOLACTIL X 20 SOBRES	(No se encontró información)
38357	LIOLACTIL (LACTOBACILOS RHAMNOSUS)	Lactobacillus rhamnosus
38358	LIPACOMB 40 MG - 10 MG	(No se encontró información)
38364	LISOMUCIN 4 MG / 5 ML	(No se encontró información)
38365	LISOMUCIN 8 MG / 5 ML	(No se encontró información)
38368	LODIPIN 10 MG	(No se encontró información)
38369	LODIPIN VL 10 MG - 160 MG	(No se encontró información)
38370	LOFLOX 400 MG	(No se encontró información)
38371	LOGANIL 250 MG / 5 ML	(No se encontró información)
38372	LOGANIL 100 MG / 5 ML	(No se encontró información)
38388	LORATADINA 10 MG	Loratadina
38393	LORECORT 1 MG - 0.05 MG / 5 ML	(No se encontró información)
38398	LOSARTAN POTASICO - HIDROCLOROTIAZIDA	Losartán Potásico; Hidroclorotiazida
38402	LOSARTAN POTASICO - HIDROCLOROTIAZIDA	Losartán Potásico; Hidroclorotiazida
38403	LOSARTAN POTASICO - HIDROCLOROTIAZIDA	Losartán Potásico; Hidroclorotiazida
38413	LOWPRES 150 MCG / ML	(No se encontró información)
38420	MADECASSOL 1 % UNGUENTO	Centella asiatica
38430	MATERNAVIT	(No se encontró información)
38432	MAXIFUR 50 MG	(No se encontró información)
38437	MELIGEN 10 MG	(No se encontró información)
38448	MEROPENEM 1 G - 0.5 G	Meropenem
38450	DIPIRONA 1 G / 2 ML	Dipirona
38451	DIPIRONA 1 G / 2 ML	Dipirona
38457	METFORMINA CLORHIDRATO 500 MG	Metformina Clorhidrato
38458	METFORMINA 500 MG	Metformina
38461	METFORMINA CLORHIDRATO 850 MG	Metformina Clorhidrato
38462	METFORMINA CLORHIDRATO 850 MG	Metformina Clorhidrato
38463	SITAGLIPTINA-METFORMINA CLORHIDRATO	Sitagliptina; Metformina Clorhidrato
38464	METFORMINA CLORHIDRATO 1000 MG	Metformina Clorhidrato
38465	SITAGLIPTINA -METFORMINA CLORHIDRATO	Sitagliptina; Metformina Clorhidrato
38466	METILPREDNISOLONA 125 MG	Metilprednisolona
38476	METRONIDAZOL 500 MG / 100 ML	Metronidazol
38479	METRONIDAZOL BENZOIL 125 MG / 5 ML	Metronidazol Benzoil
38491	MILAX 50 %	(No se encontró información)
38492	MIOVIT COMPOSITUM CON LIDOCAINA	(No se encontró información)
38493	MIOVIT COMPOSITUM CON LIDOCAINA	(No se encontró información)
38494	MIOVIT COMPOSITUM CON LIDOCAINA	(No se encontró información)
38495	MIOVIT X 10 COMPRIMIDOS	(No se encontró información)
38496	MIOVIT X 30 COMPRIMIDOS	(No se encontró información)
38507	MONTRAX 10 MG	(No se encontró información)
38508	MONTRAX 10 MG	(No se encontró información)
38509	MONTRAX 4 MG	(No se encontró información)
38510	MONTRAX 5 MG	(No se encontró información)
38511	MONTRAX 5 MG	(No se encontró información)
38515	MOXIDEX 0.5 -0.1 %	(No se encontró información)
38519	MUCLAR 30 MG - 5 MG	(No se encontró información)
38520	MUCOBROL 4 MG / 5 ML	(No se encontró información)
38523	MULTIDERM 2 % UNGUENTO	(No se encontró información)
38524	MULTIVIRAL X 30 CAPSULAS	(No se encontró información)
38525	MUPIROCIN 2 % UNGUENTO	Mupirocina
38526	MUVETT 300 MG	(No se encontró información)
38528	N-BUTIL BROMURO DE HIOSCINA 20 MG / ML	N-Butil Bromuro de Hioscina
38529	NACLODIN 0.150 MG	(No se encontró información)
38530	NAFINA 1 % CREMA	(No se encontró información)
38543	NEOSTIGMINA 0.5 MG / ML	Neostigmina
38544	NEOSTIGMINA 0.5 MG / ML	Neostigmina
38545	NEULEVAL 500 MG	(No se encontró información)
38546	NEULEVAL 750 MG	(No se encontró información)
38556	NIMODIPINA 30 MG	Nimodipina
38557	NIPE PLUS	(No se encontró información)
38560	NITAX 500 MG	(No se encontró información)
38561	NITAZOXANIDA 500 MG	Nitazoxanida
38564	NITROFURANTOINA 50 MG	Nitrofurantoína
38565	NITROFURANTOINA 50 MG	Nitrofurantoína
38576	NOTOLAC 20 MG	(No se encontró información)
38577	NOTOLAC 20 MG	(No se encontró información)
38580	NYTAXIN 500 MG	(No se encontró información)
38581	PREDNISOLONA ACETATO 1 %	Prednisolona Acetato
38584	OFAFLAN 2 MG / ML	(No se encontró información)
38585	OFTERRA UNGUENTO OFTALMICO	(No se encontró información)
38588	OLMECAR 40 MG	(No se encontró información)
38589	OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA	Olmesartán Medoxomil; Hidroclorotiazida
38592	OLMESARTAN MEDOXOMIL 20 MG	Olmesartán Medoxomil
