id,sku,nombre_comercial,descripcion,marca_id,precio_usd,foto_url,activo,created_at,updated_at,molecula,linea,forma,disponible,requiere_cotizacion,visible_catalogo,es_cotizacion,pais_id,fuente_inhrr_ef,laboratorio,costo_usd,presentacion,unidades_por_presentacion
39329,ME35417/3,OMEPRAZOL 20 mg X 30 CAPSULAS,,,9.97,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.35.417,"LABORATORIOS L.O. OFTALMI, C.A.",5.98,X 30 CAPSULAS,30
39330,ME35417/2,OMEPRAZOL 20 mg X 7 CAPSULAS,,,5.72,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.35.417,"LABORATORIOS L.O. OFTALMI, C.A.",3.43,X 7 CAPSULAS,7
39331,ME41671,ORALZINC SALES DE REHIDRATACION POLVO PARA SOLUCION ORAL SABOR A MANDARINA,CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - DEXTROSA ANHIDRA CRISTAL - SULFATO DE ZINC HEPTAHIDRATO,,7.50,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Zinc Sulfato Heptahidrato,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.41.671,"LABORATORIOS VARGAS, S.A.",4.5,,
39332,ME42182,OROFENO 150 mg COMPRIMIDOS DE LIBERACION CONTROLADA,KETOPROFENO,,30.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ketoprofeno,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.42.182,"LABORATORIOS LETI, S.A.V.",18.17,,
39333,ME5708,"OTAN 0,1 % - 4,0 % SOLUCION OTICA",TIROTRICINA - ANTIPIRINA,,17.18,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tirotricina,Linea Farmacia,SOLUCION OTICA,true,false,true,false,,E.F.5.708,"LABORATORIOS VINCENTI, C.A.",10.31,,
39334,ME26053,OXOLAMINA 28 mg / 5mL JARABE,,,6.48,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.26.053,"LABORATORIOS VALMOR, C.A.",3.89,,
39335,ME26052,OXOLAMINA 50 mg / 5 mL JARABE,,,6.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.26.052,"LABORATORIOS VALMOR, C.A.",3.94,,
39336,ME35922,OXOLAMINA CITRATO 50 mg / 5 mL JARABE,OXOLAMINA CITRATO,,7.75,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.35.922,"LABORATORIOS LETI, S.A.V.",4.65,,
39337,ME23662,MAXICORT SUSPENSION OFTALMICA,DEXAMETASONA FOSFATO SÓDICO - POLIMIXINA B,,15.98,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dexametasona - Polimixina B,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.23.662,"LABORATORIOS L.O. OFTALMI, C.A.",9.59,,
39338,ME43569,PEGYT 50 mg X 30 CAPSULAS,PREGABALINA,,15.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Pregabalina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.43.569,"LABORATORIOS LETI, S.A.V.",9.26,X 30 CAPSULAS,30
39339,ME26205,OXOLAMINA 50 mg / 5 mL JARABE,,,6.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.26.205,"LABORATORIOS ELMOR, S.A.",3.86,,
39340,ME37330,PERTEN 1 % CREMA,TERBINAFINA,,11.98,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Terbinafina,Linea Farmacia,CREMA,true,false,true,false,,E.F.37.330,LABORATORIOS SIEGFRIED S.A.,7.19,,
39341,ME21271,PINVEX 5 % - 1 % SOLUCION,GLUCOSIDOS OXIMETIL ANTRAQUINONICOS - ACIDO SALICILICO,,10.22,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Salicilico Acido,Linea Farmacia,LOCION,true,false,true,false,,E.F.21.271,"LABORATORIO COFASA, S.A.",6.13,,
39342,ME42493,PREDNISONA 5 mg COMPRIMIDOS,PREDNISONA,,5.48,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Prednisona,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.493,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.29,,
39343,MI25491,PROTOSULFIL 1 % POLVO,SULFADIAZINA DE PLATA,,39.58,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.25.491,MEGALABS S.A.,23.75,,
39344,ME24456,CARNITENE 1 g / 10 mL SOLUCION ORAL,,,12.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.24.456,"LABORATORIOS ELMOR, S.A.",7.53,,
39345,ME42605B,QUETIAPINA 100 mg COMPRIMIDOS RECUBIERTOS,QUETIAPINA,,11.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Quetiapina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.605,"LABORATORIOS LETI, S.A.V.",6.84,,
39346,ME42604,QUETIAPINA 25 mg COMPRIMIDOS RECUBIERTOS,QUETIAPINA HEMIFUMARATO,,7.52,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Quetiapina Hemifumarato,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.604,"LABORATORIOS LETI, S.A.V.",4.51,,
39347,ME42527,QUETIAPINA 100 mg COMPRIMIDOS,QUETIAPINA,,8.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Quetiapina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.527,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.97,,
39348,ME42526,QUETIAPINA 25 mg COMPRIMIDOS,QUETIAPINA,,6.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Quetiapina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.526,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.82,,
39349,ME40285,"RAMIPRES HCT 2,5 mg - 12,5 mg COMPRIMIDOS",RAMIPRIL - HIDROCLOROTIAZIDA,,11.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Ramipril,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.40.285,MEGALABS S.A.,7.01,,
39350,ME34879,"REFLUXYL 0,400 g - 0,375 g / 15 mL SUSPENSION ORAL",BICARBONATO DE SODIO - ALGINATO DE SODIO,,16.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Alginato Sodio,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.34.879,"LABORATORIOS VARGAS, S.A.",9.79,,
39351,ME39374,REGULIP 10 mg X 30 TABLETAS,ROSUVASTATINA CALCICA,,17.12,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Rosuvastatina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.39.374,LABORATORIOS FARMA S.A.,10.27,X 30 TABLETAS,30
39352,ME42185,REHIDROSOL 45 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A FRAMBUESA,CITRATO DE POTASIO MONOHIDRATO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO,,8.58,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.42.185,"LABORATORIO BEHRENS, C.A.",5.15,,
39353,ME42037,REHIDROSOL 45 mEq / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA,,8.13,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.42.037,"LABORATORIO BEHRENS, C.A.",4.88,,
39354,ME42186,REHIDROSOL 60 mEq / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO,,6.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.42.186,"LABORATORIO BEHRENS, C.A.",4.12,,
39355,ME35116,RINARIS 5 mg - 60 mg X 10 TABLETAS RECUBIERTAS,LORATADINA - PSEUDOEFEDRINA,,5.98,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina - Pseudoefedrina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.35.116,LABORATORIOS FARMA S.A.,3.59,X 10 TABLETAS RECUBIERTAS,10
39356,HO32579,SOLUCION RINGER LACTATO (SOLUCION HARTMAN) INYECTABLE,CLORURO DE SODIO - CLORURO DE POTASIO - LACTATO DE SODIO,,3.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.32.579,"LABORATORIO BEHRENS, C.A.",1.99,,
39357,ME32233,RINOLAST D 30 mg - 30 mg / 5 mL SUSPENSION ORAL,FEXOFENADINA - PSEUDOEFEDRINA,,15.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Fexofenadina - Pseudoefedrina,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.32.233,LABORATORIOS FARMA S.A.,9.37,,
39358,ME36523,SIMVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS,SIMVASTATINA,,8.22,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Simvastatina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.36.523,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.93,,
39359,ME27689,"SALBUROL 0,5 % SOLUCION PARA INHALACION",SALBUTAMOL,,13.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Salbutamol,Linea Farmacia,INHALACION,true,false,true,false,,E.F.27.689,"LABORATORIOS VALMOR, C.A.",7.9,,
39360,ME30996,"SALBUTAMOL 0,5 % SOLUCION PARA INHALAR",SALBUTAMOL,,13.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Salbutamol,Linea Farmacia,LOCION,true,false,true,false,,E.F.G.30.996,"LABORATORIOS L.O. OFTALMI, C.A.",8.14,,
39361,ME42518,SERTRALINA 100 mg COMPRIMIDOS,SERTRALINA,,7.53,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sertralina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.518,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.52,,
39362,ME42517,SERTRALINA 50 mg COMPRIMIDOS,SERTRALINA,,7.15,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sertralina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.517,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.29,,
39363,ME34458,SILDENAFIL 50 mg X 2 TABLETAS RECUBIERTAS,SILDENAFIL,,2.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sildenafilo,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.458,"LABORATORIOS KIMICEG, C.A.",1.44,X 2 TABLETAS RECUBIERTAS,2
39364,ME34567,SILDENAFIL 50 mg X 4 TABLETAS RECUBIERTAS,SILDENAFIL,,8.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sildenafilo,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.567,LABORATORIOS SIEGFRIED S.A.,5.06,X 4 TABLETAS RECUBIERTAS,4
39365,ME43701,SITALUX 100 mg X 30 tabletas recubiertas,SITAGLIPTINA FOSFATO MONOHIDRATADO,,14.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sitagliptina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.43.701,INVERSIONES ANGELUS HEALTH C.A.,8.89,X 30 tabletas recubiertas,30
39366,ME40535,SITAGLIS MET 50 mg - 850 mg COMPRIMIDOS RECUBIERTOS,SITAGLIPTINA FOSFATO MONOHIDRATADO - METFORMINA CLORHIDRATO,,21.90,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Metformina - Sitagliptina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.40.535,"LABORATORIOS LETI, S.A.V.",13.14,,
39367,ME1368,DEXTROSA AL 5% EN SOLUCION FISIOLOGICA ISOTONICA DE CLORURO DE SODIO I,,,10.53,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,LOCION,true,false,true,false,,P.F.1.368,"LABORATORIO BEHRENS, C.A.",6.32,,
39368,ME40123,STAMYLFORTE 300 mg - 100 mg X 20 TABLETAS RECUBIERTAS,PANCREATINA - SIMETICONA,,16.30,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Pancreatina - Simeticona,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.40.123,LABORATORIOS FARMA S.A.,9.78,X 20 TABLETAS RECUBIERTAS,20
39369,ME44642,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE ,CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC - CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - GLUCONATO DE ZINC - CLORURO DE SODIO - CLORURO DE SODIO - CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - GLUCONATO DE ZINC - DEXTROSA ANHIDRA,,6.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.642,LABORATORIOS BALKER C.A.,3.7,,
39370,ME44638,SUEROLITO ZINC 75 mEqL/L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,DEXTROSA ANHIDRA - CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - GLUCONATO DE ZINC,,3.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.638,LABORATORIOS BALKER C.A.,1.97,,
39371,ME44639,SUEROLITO ZINC 75 mEQ/L SOLUCIÓN ELECTROLÍTICA USO ORAL SABOR A FRESA,CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,,3.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.639,LABORATORIOS BALKER C.A.,1.97,,
39372,ME44641,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,GLUCONATO DE ZINC - CLORURO DE POTASIO - DEXTROSA ANHIDRA - CLORURO DE SODIO,,6.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.641,LABORATORIOS BALKER C.A.,3.7,,
39373,ME44640,SUEROLITO ZINC 75 mEq/L SOLUCIÓN ELECTROLÍTICA  USO ORAL SABOR A UVA,CLORURO DE POTASIO - CLORURO DE SODIO - CITRATO DE SODIO DIHIDRATO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,,6.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.640,LABORATORIOS BALKER C.A.,3.7,,
39374,ME44643,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,GLUCONATO DE ZINC - CLORURO DE SODIO - GLUCONATO DE ZINC - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA  - CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - DEXTROSA ANHIDRA - CLORURO DE POTASIO,,6.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrosa - Zinc,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.44.643,LABORATORIOS BALKER C.A.,3.7,,
39375,ME31158,SULTAMICILINA 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,SULTAMICILINA,,12.80,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.G.31.158,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",7.68,,
39376,ME32130,SULTAMICILINA 750 mg COMPRIMIDOS RECUBIERTOS,,,17.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.32.130,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",10.61,,
39377,ME43593,TACHIGRIP FORTE X 6 POLVO PARA SOLUCION ORAL,ACETAMINOFEN - DEXCLORFENIRAMINA - CAFEINA,,10.18,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Cafeina - Dexclorfeniramina,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.43.593,"LABORATORIOS ELMOR, S.A.",6.11,X 6 POLVO PARA SOLUCION ORAL,6
39378,ME18961,TACHIPIRIN 100 mg / mL SOLUCION ORAL,ACETAMINOFEN,,6.07,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.18.961,"LABORATORIOS ELMOR, S.A.",3.64,,
39379,ME25934,ACETAMINOFEN 250 mg SUPOSITORIOS,ACETAMINOFEN,,7.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SUPOSITORIOS,true,false,true,false,,E.F.G.25.934,"LABORATORIOS ELMOR, S.A.",4.3,,
39380,ME19288,TACHIPIRIN 500 mg X 20 TABLETAS,ACETAMINOFEN,,2.12,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.19.288,"LABORATORIOS ELMOR, S.A.",1.27,X 20 TABLETAS,20
39381,ME35671,TACHIPIRIN FORTE 160 mg / 5 mL SUSPENSION ORAL,ACETAMINOFEN,,4.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.35.671,"LABORATORIOS ELMOR, S.A.",2.62,,
39382,ME42125,TADALAFILO 5 mg COMPRIMIDOS RECUBIERTOS,TADALAFILO,,9.52,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tadalafilo,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.125,"LABORATORIOS LETI, S.A.V.",5.71,,
39383,ME39471,TAMOA 250 mg COMPRIMIDOS MASTICABLES,PAMOATO DE PIRANTEL ,,5.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Pirantel,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.39.471,"BIOTECH LABORATORIOS, C.A.",3.56,,
39384,ME44195/2,TARVINA 20 mg X 10 TABLETAS RECUBIERTAS,ATORVASTATINA CALCICA - ATORVASTATINA CALCICA TRIHIDRATADA,,3.30,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Atorvastatina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.195,"GEMA LABS, C.A.",1.98,X 10 TABLETAS RECUBIERTAS,10
39385,ME44195/3,TARVINA 20 mg X 30 TABLETAS RECUBIERTAS,ATORVASTATINA CALCICA - ATORVASTATINA CALCICA TRIHIDRATADA,,7.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Atorvastatina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.195,"GEMA LABS, C.A.",4.39,X 30 TABLETAS RECUBIERTAS,30
39386,ME44196,TARVINA 40 mg X 10 TABLETAS RECUBIERTAS,ATORVASTATINA CALCICA TRIHIDRATADA - ATORVASTATINA CALCICA,,3.08,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Atorvastatina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.196,"GEMA LABS, C.A.",1.85,X 10 TABLETAS RECUBIERTAS,10
39387,ME28562,TENSOMAX 60 mg X 10 CAPSULAS DE LIBERACION PROLONGADA,NIFEDIPINA,,15.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Nifedipino,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.28.562,"LABORATORIOS LETI, S.A.V.",9.14,X 10 CAPSULAS DE LIBERACION PROLONGADA,10
39388,ME44419/3,TERAGRIPFORTE NOCHE 650mg-4mg X 6 GRANULADO PARA SOLUCION ORAL,ACETAMINOFEN - CLORFENIRAMINA MALEATO,,9.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Clorfeniramina,Linea Farmacia,GRANULADOS,true,false,true,false,,E.F.44.419,LABORATORIOS FARMA S.A.,5.81,X 6 GRANULADO PARA SOLUCION ORAL,6
39389,ME44419/2,TERAGRIPFORTE NOCHE 650 mg - 4 mg X 4 TABLETAS RECUBIERTAS,ACETAMINOFEN - CLORFENIRAMINA MALEATO,,2.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Clorfeniramina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.419,LABORATORIOS FARMA S.A.,1.66,X 4 GRANULADO PARA SOLUCION ORAL,4
