producto_id,sku,nombre_comercial,foto_url,fuente,fecha
38038,ME35407/3,ESOZ 20 MG X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98439/98439.jpg,cobeca,
38039,ME35407/4,ESOZ 20 MG X 28 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98438/98438.jpg,cobeca,
38040,ME35407/2,ESOZ 20 MG X 7 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18359.jpg,cobeca,
38041,ME34984/3,ESOZ 40 MG X 14 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97637/97637.jpg,cobeca,
38042,ME34984/4,ESOZ 40 MG X 28 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97588/97588.jpg,cobeca,
38043,ME34984/2,ESOZ 40 MG X 7 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18360.jpg,cobeca,
38049,ME40159,ESQUIDONE 2 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98680.jpg,cobeca,
38050,ME39561,ESQUIDONE 3 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98681.jpg,cobeca,
38053,ME39929,EUKENE 40 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27093.jpg,cobeca,
39204,ME39326,EUKENE 20 MG COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15025.jpg,cobeca,
38054,ME42010,EUKENE HCT 40 MG - 12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26422.jpg,cobeca,
38055,ME42009,EUKENE HCT 40 MG - 25 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26420.jpg,cobeca,
38056,ME23115/3,EUSILEN 4 MG X 15 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97144.jpg,cobeca,
38057,ME23115/2,EUSILEN 4 MG X 8 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8831.jpg,cobeca,
39205,HO27693/2,EUSILEN 4 MG / 2 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9602.jpg,cobeca,
39206,HO27693/3,EUSILEN 4 MG / 2 ML X 2 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5513.jpg,cobeca,
38058,ME39742,EUTEBROL 20 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28314.jpg,cobeca,
38059,ME44070,EVABOLIN 25 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53346.jpg,cobeca,
38060,ME43622,EXOM 20 MG X 14 CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24978.jpg,cobeca,
38061,ME43210,EXOVIS DUO 875 MG - 125 MG X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22553.jpg,cobeca,
38062,ME43398,EZOLIUM 20 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93948.jpg,cobeca,
38063,ME43399,EZOLIUM 40 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93949.jpg,cobeca,
38064,ME28167,FAMULCER 40 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6884.jpg,cobeca,
38065,ME37251,FARBICIL 1 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91417.jpg,cobeca,
38067,ME31439,FEBRILIX 120 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8453.jpg,cobeca,
38068,ME32558,FEBRILIX 500 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7037.jpg,cobeca,
38069,ME43813,FEBRIP 500 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54399.jpg,cobeca,
38070,ME42457,FEBRIP 180 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27532.jpg,cobeca,
38076,ME27405/3,FERGANIC 40 MG X 24 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8790.jpg,cobeca,
38077,ME27405/4,FERGANIC 40 MG X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53159.jpg,cobeca,
38082,ME27514,FERGANIC 40 MG / 15 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8791.jpg,cobeca,
38083,HO43195,FERGANIC 100 MG / 5 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52639.jpg,cobeca,
38079,ME33240/3,FERGANIC FOLIC 40 MG - 360 MCG / 15 ML X 20 JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52465.jpg,cobeca,
38080,ME33240/2,FERGANIC FOLIC 40 MG - 360 MCG / 15 ML X 1 JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52465.jpg,cobeca,
38081,ME33240/4,FERGANIC FOLIC 40 MG - 360 MCG / 15 ML X 30 JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52465.jpg,cobeca,
39218,ME33238/5,FERGANIC FOLIC 40 MG - 350 MCG X 30 TABLETAS MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90601.jpg,cobeca,
39219,ME33238/3,FERGANIC FOLIC 40 MG - 350 MCG X 20 TABLETAS MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3971.jpg,cobeca,
38090,ME41359,FEXORAT 30 MG / 5 ML SUSPENSION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53627.jpg,cobeca,
38091,ME30089,FINASTERIDE 5 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12033.jpg,cobeca,
38094,ME29110,FISIOLIN 0.65 % SOLUCION NASAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23647.jpg,cobeca,
38095,ME38634/2,FITEX 20 MG X 1 TABLETA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99114.jpg,cobeca,
38096,ME38634/3,FITEX 20 MG X 2 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99115.jpg,cobeca,
38097,ME39597/2,FITEX 5 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20284.jpg,cobeca,
38100,ME29074,FLAVOL 300 MG X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4190.jpg,cobeca,
38105,HO24421,FLEMIBAR 20 MG - 2500 MG / 5 ML X 3 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29271.jpg,cobeca,
38106,ME24420,FLEMIBAR 10 MG - 250 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28552.jpg,cobeca,
38107,ME38680,FLENOX 15 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50900.jpg,cobeca,
38108,ME35680,FLINAS 0.05 % X 140 SUSPENSION NASAL PARA NEBULIZAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91716.jpg,cobeca,
38109,MI27670,FLODONT 0.15 % ENJUAGUE BUCAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10367.jpg,cobeca,
38110,ME41019,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL ATOMIZADORA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16421.jpg,cobeca,
39222,ME41147,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16421.jpg,cobeca,
38111,ME27243,FLUCON 150 MG X 2 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9690.jpg,cobeca,
38122,ME28326/2,FLUDIL 10 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1790.jpg,cobeca,
38123,ME28326/3,FLUDIL 10 MG X 40 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95624.jpg,cobeca,
38124,HO42815,FLUMAZENIL 0.5 MG / 5 ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53237.jpg,cobeca,
38130,ME21985,FOLIFER B-12 X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5344.jpg,cobeca,
38133,ME41993,FOSFOLIT 21.6 G - 8.1 G / 45 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17761.jpg,cobeca,
38135,ME24373,FUGOLIN 1 % SOLUCION,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2986.jpg,cobeca,
38136,ME31637,FULGRAM 875 MG - 125 MG X 16 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17884.jpg,cobeca,
38138,ME43354,FUNTRAZOL 100 MG X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21367.jpg,cobeca,
38149,ME20787,GABOX 200 MG X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6134.jpg,cobeca,
38150,ME24868,GARABET 0.3 % - 0.1 % SOLUCION OFTALMICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7339.jpg,cobeca,
38151,ME26651,GARDENAL 100 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1477.jpg,cobeca,
38152,ME39975/3,GENESA 3 MG-20 MCG X 28 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13744.jpg,cobeca,
38161,ME40365,GLICAZET 500 MG / 5 MG TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26018.jpg,cobeca,
38163,ME27630,GLIDAN 80 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9706.jpg,cobeca,
38164,ME43215,GLIFORMIN 1000 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22351.jpg,cobeca,
38165,ME43214,GLIFORMIN 850 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23014.jpg,cobeca,
38170,ME44696/2,GLIPTIN 500 MG - 50 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26771.jpg,cobeca,
38171,ME44696/3,GLIPTIN 500 MG - 50 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28336.jpg,cobeca,
38174,ME44000,GLUCOVAL 10 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53623.jpg,cobeca,
38175,ME44001,GLUCOVAL 25 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53624.jpg,cobeca,
38178,ME35120,GRATIO 500 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93745.jpg,cobeca,
38180,ME24672,GULAPER 250 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg,cobeca,
38181,ME44629,GULAPER 250 MG / 5 ML SOLUCION ORAL SABOR A MENTA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg,cobeca,
38183,ME25838,GYNODERAIN 0.6 G X 6 OVULOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8278.jpg,cobeca,
38184,ME43566,GYNOMET 750 MG - 200 MG X 7 OVULOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53056.jpg,cobeca,
38186,ME25273,HELAL 200 MG X 2 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6546.jpg,cobeca,
38187,ME28801,HEPAFOL B12 X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1766.jpg,cobeca,
38188,ME36675,HEPROX 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91510.jpg,cobeca,
38189,ME43345,HEXANTFLEM 250 MG / 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53268.jpg,cobeca,
39243,ME43494,HEXANTFLEM 100 MG - 5 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53269.jpg,cobeca,
38197,ME39520,HIDROTEN 12.5 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96218.jpg,cobeca,
38199,ME43845,PASIM FEM 20 MG - 400 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54299.jpg,cobeca,
38201,ME39098,HISTALER 5 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30267.jpg,cobeca,
38203,ME41649,HISTIVERT 24 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16044.jpg,cobeca,
38204,ME38784,IBANDROMET 150 MG X 1 TABLETA RECUBIERTA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97785.jpg,cobeca,
38205,ME42272,IBECAR 150 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27009.jpg,cobeca,
38206,ME42142,IBECAR 300 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27010.jpg,cobeca,
38207,ME43775,IBLUFEN 800 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23883.jpg,cobeca,
38208,ME39249/2,IBUCOLVAL 600 MG - 4 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50513.jpg,cobeca,
38209,ME39249/3,IBUCOLVAL 600 MG - 4 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94906.jpg,cobeca,
38210,ME21722,IBUFENAC 400 MG X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23089.jpg,cobeca,
38211,ME43466,IBUMAX 100 MG / 5 ML SUSPENSION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50304.jpg,cobeca,
38212,ME44745,IBUN 600 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26152.jpg,cobeca,
38213,ME44025,IBUN 800 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53061.jpg,cobeca,
38226,ME27398,IBUTAN 100 MG / 5 ML SUSPENSION,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8970.jpg,cobeca,
38227,ME38880,IBUTAN 200 MG / 5 ML SUSPENSION,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94585.jpg,cobeca,
38228,ME42600,IBUTAN 200 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4835.jpg,cobeca,
38229,ME19994/2,IBUTAN 400 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8969.jpg,cobeca,
38230,ME19994/3,IBUTAN 400 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92332.jpg,cobeca,
38231,ME39059,IBUTAN 600 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/127.jpg,cobeca,
38232,ME40927/2,IBUTANCOL 400 MG - 4 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14204.jpg,cobeca,
38233,ME40927/3,IBUTANCOL 400 MG - 4 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14205.jpg,cobeca,
38234,ME39405/2,IBUTANCOL 600 MG - 4 MG X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95589.jpg,cobeca,
38235,ME39405/3,IBUTANCOL 600 MG - 4 MG X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95590.jpg,cobeca,
38236,ME42479/2,IBUTANFEM 400 MG - 20 MG X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25251.jpg,cobeca,
38237,ME42479/3,IBUTANFEM 400 MG - 20 MG X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25252.jpg,cobeca,
38238,ME32276,IDOXEN 75 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29527.jpg,cobeca,
38239,ME32277,IDOXEN 150 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5699.jpg,cobeca,
38241,ME38150,ILTUX 20 MG X 28 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93907.jpg,cobeca,
38242,ME42948,IMAZOL DUAL 500 MG CAPSULA BLANDA VAGINAL + 1 % X 1 CREMA VAGINAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8397.jpg,cobeca,
38243,MI30271,IMAZOL 1 % POLVO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11071.jpg,cobeca,
38244,ME30272,IMAZOL 1 % SOLUCION TOPICA ATOMIZADOR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1853.jpg,cobeca,
38245,ME20148,IMAZOL 100 MG X 6 TABLETAS VAGINALES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1854.jpg,cobeca,
39256,ME20149,IMAZOL 1 % SOLUCION,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1852.jpg,cobeca,
38246,ME41339,INIBIL 20 MG X 14 COMPRIMIDOS CON CUBIERTA ENTERICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13662.jpg,cobeca,
38247,ME41338,INIBIL 40 MG X 14 COMPRIMIDOS CON CUBIERTA ENTERICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13661.jpg,cobeca,
38248,ME22931,IPALAT 1 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10960.jpg,cobeca,
38251,ME27981,IPROXIN 500 MG X 12 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91152.jpg,cobeca,
38252,ME44404,IPROXIN 750 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54333.jpg,cobeca,
39259,ME43717,IRBETIAZID 300 MG - 12.5 MG X 28 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25237.jpg,cobeca,
38260,ME42354,ISBELA 2 MG - 0.035 MG X 21 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25187.jpg,cobeca,
38264,ME43469,IZABAN 10 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29953.jpg,cobeca,
38265,ME44047,IZABAN DPP 25 MG - 5 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54207.jpg,cobeca,
38266,ME35154/2,KAPET 75 MG X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7826.jpg,cobeca,
38268,HO38074,KATRIN 30 MG / ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50006.jpg,cobeca,
38269,ME42567,KAYIVIS 10 % SOLUCION TOPICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6514.jpg,cobeca,
38270,HO30748/2,KELAC 30 MG / ML X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8261.jpg,cobeca,
38271,HO30748/3,KELAC 30 MG / ML X 3 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95398.jpg,cobeca,
38273,ME42343,KELAC 30 MG X 4 TABLETAS SUBLINGUALES.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27471.jpg,cobeca,
38274,ME31304,KELFEN 50 MG X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1518.jpg,cobeca,
38275,ME28589,KELFEN 100 MG X 20 COMPRIMIDOS CON CUBIERTA ENTERICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11061.jpg,cobeca,
38279,ME25621,KETAZOL 2 % CHAMPU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7281.jpg,cobeca,
38280,ME25126,KETAZOL 2 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6552.jpg,cobeca,
38281,ME25867,KETAZOL 400 MG X 3 OVULOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7624.jpg,cobeca,
38283,ME42916,KETODEX 100 MG X 10 TABLETAS CON RECUBRIMIENTO ENTERICO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28361.jpg,cobeca,
38295,ME42483,KETOREL 30 MG X 4 COMPRIMIDOS ORODISPERSABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29434.jpg,cobeca,
38300,ME43754/2,KEYDOL 400 MG - 4 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54359.jpg,cobeca,
38301,ME43754/3,KEYDOL 400 MG - 4 MG X 20 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54358.jpg,cobeca,
38302,ME43753/2,KEYDOL 600 MG - 4 MG X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54360.jpg,cobeca,
38303,ME43753/3,KEYDOL 600 MG - 4 MG X 20 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54361.jpg,cobeca,
38304,ME25409,KLAS 100 MG X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6615.jpg,cobeca,
38305,ME35022,L - CARNITINA 1 G / 10 ML SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20545.jpg,cobeca,
38306,ME36925/2,LACTBET 3000 U X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52649.jpg,cobeca,
38310,ME44410,LAMICTAL 25 MG X 30 TABLETAS DISPERSABLES-MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11119.jpg,cobeca,
39535,ME44412,LAMICTAL 100 MG X 30 TABLETAS DISPERSABLES-MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11117.jpg,cobeca,
39536,ME44411,LAMICTAL 50 MG X 30 TABLETAS DISPERSABLES - MASTICABLES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11118.jpg,cobeca,
38313,HO44183,LAMPRAL 4 MG / 2 ML X 2 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54482.jpg,cobeca,
38317,ME38587,LENTOCILIN 6.3.3 X 1 AMPOLLA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51060.jpg,cobeca,
38318,ME37188,LEPRIT 25 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11553.jpg,cobeca,
38319,ME17826,LEPTAZINE 10 MG X 24 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5079.jpg,cobeca,
38320,ME16386,LEPTAZINE 5 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5080.jpg,cobeca,
38326,ME33641/2,LETISAN 500 MG X 10 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50523.jpg,cobeca,
39284,ME38543,LETISAN 500 MG X 10 TABLETAS MASTICABLES SABOR UVA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50523.jpg,cobeca,
38329,ME42905,LEVAMOX 750 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20350.jpg,cobeca,
38345,ME43586,LEVOPRIDE 25 MG X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29747.jpg,cobeca,
38346,ME42231,LEVORAT 5 MG / ML X 10 SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28338.jpg,cobeca,
38348,ME37085,LEVOSULPIRIDE 25 MG X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23223.jpg,cobeca,
38352,ME43146,LIBERDUX 5 MG X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28647.jpg,cobeca,
38354,HO43916,LIDOCAINA 2 % CON ADRENALINA 1: 80.000 SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29478.jpg,cobeca,
38359,ME44241,LIPEND 10 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52071.jpg,cobeca,
38360,ME44242,LIPEND 20 MG X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52072.jpg,cobeca,
