producto_id,nombre,sku,fuente,principio_activo,molecula_enlazada,ref_id,atc_id
38802,METFORMINA CLORHIDRATO - SITAGLIPTINA 850 MG - 50 MG X 28 TABLETAS RECUBIERTAS,ME44367,INHRR,SITAGLIPTINA FOSFATO MONOHIDRATADO - METFORMINA CLORHIDRATO,Sitagliptina,3184,651
38802,METFORMINA CLORHIDRATO - SITAGLIPTINA 850 MG - 50 MG X 28 TABLETAS RECUBIERTAS,ME44367,INHRR,SITAGLIPTINA FOSFATO MONOHIDRATADO - METFORMINA CLORHIDRATO,Metformina,2280,598
38806,SUCRALFATO 100 MG / ML SUSPENSION ORAL,ME44260,INHRR,SUCRALFATO POLVO,Sucralfato,4236,148
38810,SULFATO DE MAGNESIO 10 % SOLUCION INYECTABLE,HO37696,INHRR,SULFATO DE MAGNESIO,Citrato Magnesio,788,
38817,SUPRAMYCINA FORTE 200 MG X 10 TABLETAS,ME28856,INHRR,DOXICICLINA MONOHIDRATO,Doxiciclina,1156,49
38818,SUPRAMYCINA 100 MG X 10 TABLETAS,ME28673,INHRR,DOXICICLINA MONOHIDRATO,Doxiciclina,1156,49
38823,TACROLIMUS 0.03 % UNGUENTO,ME44534,INHRR,TACROLIMUS MONOHIDRATO,Tacrolimus,3274,2646
38832,TALERC 10 MG X 10 COMPRIMIDOS,ME32057,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
38836,TALZIC 10 MG / ML SOLUCION ORAL,ME29348,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
38837,TALZIC 1 MG / ML SOLUCION ORAL,ME32457,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
38849,TENSOMAX 30 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,ME28561/3,INHRR,NIFEDIPINA,Nifedipino,4045,1883
38850,TENSOMAX 30 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,ME28561/2,INHRR,NIFEDIPINA,Nifedipino,4045,1883
38851,TENSOPIN 20 MG / ML SOLUCION ORAL,ME24973,INHRR,NIFEDIPINA,Nifedipino,4045,1883
38853,TERAGRIPFORTE 650 MG-20 MG-2 MG X 6 GRANULADO PARA SOLUCION ORAL,ME44418/2,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO - CAFEINA,Clorfeniramina,847,2282
38854,TERAGRIPFORTE 650 MG-20 MG-2 MG X 10 GRANULADO PARA SOLUCION ORAL,ME44418/3,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO - CAFEINA,Clorfeniramina,847,2282
38855,TERAGRIPFORTE 650 MG-20 MG-2 MG X 20 GRANULADO PARA SOLUCION ORAL,ME44418/4,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO - CAFEINA,Clorfeniramina,847,2282
38863,TIMOLOL 0.5 % SOLUCION OFTALMICA,ME42959,INHRR,TIMOLOL MALEATO,Timolol,4196,1797
38876,TOBRAMICINA 300 MG / 5 ML SOLUCION PARA INHALACION,ME37412,INHRR,TOBRAMICINA SULFATO,Tobramicina,3442,3385
38877,TOBRASOL 0.3 % SOLUCION OFTALMICA,ME24679,INHRR,TOBRAMICINA SULFATO,Tobramicina,3442,3385
38878,TODENAC 0.3 % - 0.1 % SOLUCION OFTALMICA,ME33963,INHRR,TOBRAMICINA SULFATO - DICLOFENACO,Tobramicina,3442,3385
38883,TORIVAS 50 MG X 30 TABLETAS RECUBIERTAS,ME41710,INHRR,BROMURO DE PINAVERIO,Pinaverio,2772,218
38890,TRAMAL 100 MG / ML SOLUCION ORAL,ME23882,INHRR,TRAMADOL CLORHIDRATO,Tramadol,3473,5004
38892,TRIMBUTOP 200 MG X 10 COMPRIMIDOS,ME43627,INHRR,MALEATO DE TRIMEBUTINA,Trimebutina,3514,173
38904,ULGARIN 20 MG X 16 CAPSULAS,ME36772/2,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
38905,ULGARIN 20 MG X 28 CAPSULAS,ME36772/3,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
38906,ULGARIN 40 MG X 16 CAPSULAS,ME36645/2,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
38907,ULGARIN 40 MG X 32 CAPSULAS,ME36645/3,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
38909,URODUTAN 200 MG X 10 TABLETAS RECUBIERTAS,ME43520,INHRR,CLORHIDRATO DE FLAVOXATO,Flavoxato,1461,2969
38968,VITAMINA E 400 UI X 30 CAPSULAS BLANDAS,ME32842/2,INHRR,VITAMINA E,Vitamina A,3724,6805
38969,VITAMINA E 400 UI X 50 CAPSULAS BLANDAS,ME32842/3,INHRR,VITAMINA E,Vitamina A,3724,6805
38974,HISTAGRIP FORTE X 10 TABLETAS RECUBIERTAS,ME36327,INHRR,ACETAMINOFEN - CLORHIDRATO DE PSEUDOEFEDRINA,Pseudoefedrina,2938,5911
38980,VONAU FLASH 4 MG TABLETAS DE DESINTEGRACION ORAL X 10 TABLETAS,ME44590,INHRR,CLORHIDRATO DE ONDANSETRON DIHIDRATADO,Ondansetron,2587,301
38988,PRAMIPEXOL 1 MG X 28 TABLETAS,ME44211,INHRR,ESTEARATO DE MAGNESIO - POVIDONA - MANITOL - AEROSIL - AGUA PURIFICADA - ALMIDON DE MAIZ - DICLORHIDRATO DE PRAMIPEXOL,Pramipexol,2861,5212
38988,PRAMIPEXOL 1 MG X 28 TABLETAS,ME44211,INHRR,ESTEARATO DE MAGNESIO - POVIDONA - MANITOL - AEROSIL - AGUA PURIFICADA - ALMIDON DE MAIZ - DICLORHIDRATO DE PRAMIPEXOL,Citrato Magnesio,788,
38989,YONALIN 4 MG / ML SOLUCION ORAL GOTAS,ME43770,INHRR,DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,Dextrometorfano,1053,6140
38998,ZONIUM 20 MG X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,ME39051,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
38999,ZONIUM 40 MG X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,ME39050,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
39006,ZYRTEC 10 MG X 20 COMPRIMIDOS RECUBIERTOS,ME25566,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
39025,AIREX 0.05 % SOLUCION NASAL,ME43679,INHRR,CLORHIDRATO DE OXIMETAZOLINA,Oximetazolina,2622,5850
39026,OLOCOF 0.02 % SOLUCION OFTALMICA,ME44293,INHRR,CLORHIDRATO DE OLOPATADINA,Olopatadina,2579,6542
39031,SECNIDAZOL - ITRACONAZOL 166.66 MG - 33.33 MG X 12 CAPSULAS,ME37677,INHRR,ITRACONAZOL - SECNIDAZOL,Secnidazol Anhidro,3131,5682
39035,AMLODIPINA 10 MG X 20 TABLETAS,ME30270/2,INHRR,AMLODIPINA,Amlodipino,212,1879
39036,AMLODIPINA 10 MG X 30 TABLETAS,ME30270/3,INHRR,AMLODIPINA,Amlodipino,212,1879
39038,AMLODIPINA - VALSARTAN 10 MG - 160 MG COMPRIMIDOS RECUBIERTOS,ME40042,INHRR,AMLODIPINA - VALSARTAN,Amlodipino,212,1879
39039,BISOPROLOL FUMARATO - AMLODIPINA 5 MG - 10 MG COMPRIMIDOS,ME44262,INHRR,AMLODIPINA - FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39039,BISOPROLOL FUMARATO - AMLODIPINA 5 MG - 10 MG COMPRIMIDOS,ME44262,INHRR,AMLODIPINA - FUMARATO DE BISOPROLOL,Amlodipino,212,1879
39041,AMLODIPINA 5 MG X 30 TABLETAS,ME30269,INHRR,AMLODIPINA,Amlodipino,212,1879
39047,AMOXICILINA - ACIDO CLAVULANICO 400 MG - 57 MG / 5 ML POLVO PARA SUSPENSION ORAL,ME34160,INHRR,AMOXICILINA TRIHIDRATO - CLAVULANATO DE POTASIO,Amoxicilina,221,3196
39048,AMOXIVALAC 250 MG - 62.5 MG / 5 ML POLVO PARA SUSPENSION ORAL,ME43043,INHRR,AMOXICILINA TRIHIDRATO - CLAVULANATO DE POTASIO,Amoxicilina,221,3196
39049,AMOXIVALAC 600 MG – 42.9 MG / 5 ML POLVO PARA SUSPENSION ORAL,ME43949,INHRR,AMOXICILINA TRIHIDRATO - AMOXICILINA TRIHIDRATO- CLAVULANATO DE POTASIO 7:1,Amoxicilina,221,3196
39050,AMPROVIL 0.5 MG X 30 CAPSULAS.,ME42339,INHRR,DUTASTERIDE,Dutasterida,1177,3018
39054,ANTAAR 2.5 MG X 30 TABLETAS RECUBIERTAS,ME40060/3,INHRR,FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39055,ANTAAR 2.5 MG X 10 TABLETAS RECUBIERTAS,ME40060/2,INHRR,FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39056,ANTAAR 5 MG X 30 TABLETAS RECUBIERTAS,ME40058,INHRR,FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39070,ARANDA 5 MG - 50 MG X 10 CAPSULAS,ME38655/2,INHRR,LOSARTAN POTASICO,Losartan,2131,1968
39071,ARANDA 5 MG - 50 MG X 30 CAPSULAS,ME38655/3,INHRR,LOSARTAN POTASICO,Losartan,2131,1968
39072,ARBIXIL 15 MG - 10 MCG / 5 ML JARABE,ME28426,INHRR,AMBROXOL CLORHIDRATO,Ambroxol,181,5950
39073,ARBIXIL 7.5 MG - 5 MCG / 5 ML JARABE,ME28401,INHRR,AMBROXOL CLORHIDRATO,Ambroxol,181,5950
39074,ARBIXIL 7.5 MG - 5 MCG / ML SOLUCION ORAL,ME31091,INHRR,AMBROXOL CLORHIDRATO,Ambroxol,181,5950
39079,ASTRIMOL 5 MG X 30 TABLETAS RECUBIERTAS,ME43853,INHRR,FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39085,ATORVASTATINA 20 MG COMPRIMIDOS RECUBIERTOS,ME39008,INHRR,ATORVASTATINA CALCICA,Atorvastatina,329,2018
39088,ATROVERAN 10 MG X 10 TABLETAS RECUBIERTAS,ME36258,INHRR,N-BUTILBROMURO DE HIOSCINA,Butilescopolamina Bromuro,553,237
39089,ATROVERAN FORTE 20 MG TABLETAS RECUBIERTAS,ME44273,INHRR,N-BUTILBROMURO DE HIOSCINA,Butilescopolamina Bromuro,553,237
39091,AZUTAN 0.15 % COLUTORIO,MI19054,INHRR,BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39098,BIOCOR 20 MG X 30 TABLETAS RECUBIERTAS,ME41690,INHRR,OLMESARTAN MEDOXOMILO,Bisoprolol,3830,1815
39100,CARIBAN FORTE 20 MG - 20 MG X 20 COMPRIMIDOS RECUBIERTOS DE LIBERACION CONTROLADA,ME44036,INHRR,CLORHIDRATO DE PIRIDOXINA - SUCCINATO DE DOXILAMINA - CLORHIDRATO DE PIRIDOXINA - SUCCINATO DE DOXILAMINA,Piridoxina,2789,729
39100,CARIBAN FORTE 20 MG - 20 MG X 20 COMPRIMIDOS RECUBIERTOS DE LIBERACION CONTROLADA,ME44036,INHRR,CLORHIDRATO DE PIRIDOXINA - SUCCINATO DE DOXILAMINA - CLORHIDRATO DE PIRIDOXINA - SUCCINATO DE DOXILAMINA,Doxilamina,1159,6189
39101,BIOTALOL PE 10 MG - 5 MG COMPRIMIDOS RECUBIERTOS,ME44721,INHRR,BISOPROLOL FUMARATO - PERINDOPRIL,Bisoprolol,3830,1815
39102,BIOTALOL HCT 2.5 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,ME43579,INHRR,HIDROCLOROTIAZIDA - FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39103,BIOTALOL PE 5 MG - 10 MG COMPRIMIDOS RECUBIERTOS,ME44717,INHRR,PERINDOPRIL - BISOPROLOL FUMARATO,Bisoprolol,3830,1815
39105,BISOPROLOL FUMARATO 1.25 MG COMPRIMIDOS RECUBIERTOS,ME42418,INHRR,BISOPROLOL FUMARATO,Bisoprolol,3830,1815
39106,BISOPROLOL FUMARATO 2.5 MG X 30 TABLETAS RECUBIERTAS,ME39139,INHRR,BISOPROLOL FUMARATO,Bisoprolol,3830,1815
39107,BISOPROLOL FUMARATO 5 MG COMPRIMIDOS RECUBIERTOS,ME42420,INHRR,BISOPROLOL FUMARATO,Bisoprolol,3830,1815
39110,BISOPROLOL FUMARATO 2.5 MG COMPRIMIDOS RECUBIERTOS,ME42419,INHRR,BISOPROLOL FUMARATO,Bisoprolol,3830,1815
39112,BONAMES 150 MG X 1 TABLETA RECUBIERTA,ME37009,INHRR,ACIDO IBANDRONICO,Acido Ibandronico Sodio Monohidrato,61,4828
39120,CAMPAL P 15 MG / ML SUSPENSION ORAL,ME44634,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39133,CETERIX 10 MG COMPRIMIDOS,ME43851,INHRR,CETIRIZINA CLORHIDRATO,Cetirizina,710,6544
39137,CETRAL 5 MG / 5 ML SOLUCION ORAL,ME32977,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
39148,CLORACE 500 MG – 4 MG X 10 GRANULOS PARA SOLUCION ORAL SABOR A LIMON,ME44238/2,INHRR,ACETAMINOFEN - CLORFENAMINA MALEATO,Clorfenamina,845,6202
39149,CLORACE 500 MG – 4 MG X 20 GRANULOS PARA SOLUCION ORAL SABOR A LIMON,ME44238/3,INHRR,ACETAMINOFEN - CLORFENAMINA MALEATO,Clorfenamina,845,6202
39159,TERAGRIPFORTE DIA 650 MG - 30 MG X 20 TABLETAS RECUBIERTAS,ME34030,INHRR,ACETAMINOFEN - CLORHIDRATO DE PSEUDOEFEDRINA - PARACETAMOL,Pseudoefedrina,2938,5911
39160,CORENTEL H 10 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,ME35719,INHRR,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA,Bisoprolol,3830,1815
39161,CORENTEL H 5 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,ME35718,INHRR,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA,Bisoprolol,3830,1815
39182,DICLOFENAC DIETILAMINO 1.16 % GEL,ME31107,INHRR,DICLOFENAC DIETILAMONIO,Diclofenaco Dietilamina,1074,2675
39183,DICLOFENAC POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,ME36983/2,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39184,DICLOFENAC POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,ME36983/3,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39185,DICLOFENACO POTASICO 50 MG X 20 TABLETAS RECUBIERTAS,ME30174,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39186,DICLOFENAC POTASICO 50 MG COMPRIMIDOS RECUBIERTOS,ME28153,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39187,DICLOFENAC POTASICO 50 MG X 20 COMPRIMIDOS RECUBIERTOS,ME35439,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39188,DICLOFENACO SODICO 50 MG SUPOSITORIOS,ME44052,INHRR,DICLOFENAC SODICO,Diclofenaco,1073,2675
39190,LERCANIDIPINO 10 MG X 10 COMPRIMIDOS RECUBIERTOS,ME43966,INHRR,ACETAMINOFEN - CLORHIDRATO DE LERCANIDIPINO,Lercanidipino,2044,1891
39191,DIKLASON 50 MG COMPRIMIDOS RECUBIERTOS,ME27471,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39192,DIKLASON 75 MG / 3 ML X 1 AMPOLLA,HO36449,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39193,DIKLASON 1.16 % GEL,ME38499,INHRR,DICLOFENAC DIETILAMONIO,Diclofenaco Dietilamina,1074,2675
39194,MATIGEL 0.5 % SOLUCION OFTALMICA,ME30297,INHRR,TIMOLOL MALEATO,Timolol,4196,1797
39197,DUOVENT 0.4 MG - 1 MG AEROSOL,ME28504,INHRR,BROMURO DE IPRATROPIO - FENOTEROL BROMHIDRATO,Bromuro De Ipratropio Monohidratado,537,4951
39197,DUOVENT 0.4 MG - 1 MG AEROSOL,ME28504,INHRR,BROMURO DE IPRATROPIO - FENOTEROL BROMHIDRATO,Fenoterol,4239,2787
39202,ESOMEPRAZOL 40 MG X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,ME36883,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
39209,HEXANT 15 MG / 5 ML SOLUCION ORAL SABOR A FRESA,ME44361,INHRR,AMBROXOL CLORHIDRATO,Ambroxol,181,5950
39213,FEBRATIC 10 MG / 5 ML SUSPENSION ORAL,ME38628,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39216,FERGANIC FOLIC 40 MG - 350 MCG X 24 TABLETAS MASTICABLES,ME33238/4,INHRR,PROTEINA FERRICA - ACIDO FOLICO,Proteinas,2929,792
39217,FERGANIC FOLIC 40 MG - 350 MCG X 14 TABLETAS MASTICABLES,ME33238/2,INHRR,PROTEINA FERRICA - ACIDO FOLICO,Proteinas,2929,792
39218,FERGANIC FOLIC 40 MG - 350 MCG X 30 TABLETAS MASTICABLES,ME33238/5,INHRR,PROTEINA FERRICA - ACIDO FOLICO,Proteinas,2929,792
39219,FERGANIC FOLIC 40 MG - 350 MCG X 20 TABLETAS MASTICABLES,ME33238/3,INHRR,PROTEINA FERRICA - ACIDO FOLICO,Proteinas,2929,792
39220,FLENOX 30 MG / 5 ML SOLUCION ORAL,ME38610,INHRR,CLORHIDRATO DE AMBROXOL,Ambroxol,181,5950
39221,FLODONT EN FILMORASE UNGUENTO BUCAL,ME21233,INHRR,BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39222,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL,ME41147,INHRR,BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39222,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL,ME41147,INHRR,BENCIDAMINA CLORHIDRATO,Cetilpiridinio,3925,2533
39228,GEMKAST 10 MG X 30 TABLETAS RECUBIERTAS,ME43741,INHRR,MONTELUKAST SÓDICO ,Montelukast,2375,6078
39229,GEMKAST 4 MG X 10 TABLETAS MASTICABLES,ME43742/2,INHRR,MONTELUKAST SODICO,Montelukast,2375,6078
39230,GEMKAST 4 MG X 30 TABLETAS MASTICABLES,ME43742/3,INHRR,MONTELUKAST SODICO,Montelukast,2375,6078
39231,GEMKAST 5 MG X 30 TABLETAS MASTICABLES,ME43743/3,INHRR,MONTELUKAST SÓDICO,Montelukast,2375,6078
39232,GEMKAST 5 MG X 10 TABLETAS MASTICABLES,ME43743/2,INHRR,MONTELUKAST SÓDICO,Montelukast,2375,6078
39233,GENCICOF 0.15 % - 0.15 % SOLUCION TOPICA BUCAL,ME44127,INHRR,LIDOCAINA - BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39264,ISOSPRAY PLUS 0.15 % - 0.25 % SOLUCION,ME39925,INHRR,CLORURO DE CETILPIRIDINIO,Cetilpiridinio,3925,2533
39265,IVAGAN FORTE X 100 TABLETAS RECUBIERTAS,ME33620,INHRR,ACETAMINOFEN - MESILATO DE DIHIDROERGOTAMINA - CAFEINA,Dihidroergotamina,4241,5079
39273,KLINCOSAL 262 MG - 100 MG X 30 TABLETAS MASTICABLES SABOR A UVA,ME40973,INHRR,SUBCARBONATO DE BISMUTO - CARBONATO DE CALCIO,Metronidazol,2320,2719
39274,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A FRESA,ME42263,INHRR,SUBCARBONATO DE BISMUTO - CARBONATO DE CALCIO,Metronidazol,2320,2719
39275,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A UVA,ME42264,INHRR,SUBCARBONATO DE BISMUTO - CARBONATO DE CALCIO,Metronidazol,2320,2719
39285,LEVOTEC 500 MG SOLUCION INYECTABLE PARA INFUSION INTRAVENOSA,HO36034,INHRR,LEVOFLOXACINA,Levofloxacino,2067,6358
39289,LOSARTAN POTASICO 50 MG X 14 TABLETAS RECUBIERTAS,ME36662,INHRR,LOSARTAN POTASICO,Losartan,2131,1968
39290,LOSARTAN POTASICO 100 MG X 10 TABLETAS RECUBIERTAS,ME36589,INHRR,LOSARTAN POTASICO,Losartan,2131,1968
39291,LOSARTAN POTASICO 100 MG COMPRIMIDOS RECUBIERTOS,ME42439,INHRR,LOSARTAN POTASICO,Losartan,2131,1968
39302,SECNIDAZOL 500 MG X 10 TABLETAS,ME32763,INHRR,SECNIDAZOL,Secnidazol Anhidro,3131,5682
39305,MIGRADORIXINA 125 MG - 1 MG COMPRIMIDOS RECUBIERTOS,ME33482,INHRR,CLONIXINATO DE LISINA - TARTRATO DE ERGOTAMINA,Clonixino Lisina,831,1222
39305,MIGRADORIXINA 125 MG - 1 MG COMPRIMIDOS RECUBIERTOS,ME33482,INHRR,CLONIXINATO DE LISINA - TARTRATO DE ERGOTAMINA,Ergotamina,1267,5080
39311,OTOCORT 1 MG - 5 MG - 5000 UI / ML SUSPENSION OTICA,ME43662,INHRR,DEXAMETASONA FOSFATO SÓDICO - SULFATO DE NEOMICINA - SULFATO DE POLIMIXINA B,Neomicina,2433,1177
39311,OTOCORT 1 MG - 5 MG - 5000 UI / ML SUSPENSION OTICA,ME43662,INHRR,DEXAMETASONA FOSFATO SÓDICO - SULFATO DE NEOMICINA - SULFATO DE POLIMIXINA B,Polimixina B,2832,6638
39311,OTOCORT 1 MG - 5 MG - 5000 UI / ML SUSPENSION OTICA,ME43662,INHRR,DEXAMETASONA FOSFATO SÓDICO - SULFATO DE NEOMICINA - SULFATO DE POLIMIXINA B,Dexametasona,1034,6447
39316,NEFROTAL H 100 MG - 12.5 MG COMPRIMIDOS RECUBIERTOS,ME38329,INHRR,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,Losartan,2131,1968
39317,NEULEVAL 500 MG / 100 ML X 10 AMPOLLAS,HO44715,INHRR,LEVOFLOXACINA HEMIHIDRATO,Levofloxacino,2067,6358
39336,OXOLAMINA CITRATO 50 MG / 5 ML JARABE,ME35922,INHRR,OXOLAMINA CITRATO,Oxolamina,4270,6151
39337,MAXICORT SUSPENSION OFTALMICA,ME23662,INHRR,DEXAMETASONA FOSFATO SÓDICO - POLIMIXINA B,Dexametasona,1034,6447
39340,PERTEN 1 % CREMA,ME37330,INHRR,TERBINAFINA,Clotrimazol,878,2720
39351,REGULIP 10 MG X 30 TABLETAS,ME39374,INHRR,ROSUVASTATINA CALCICA,Rosuvastatina,3060,2020
39352,REHIDROSOL 45 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRAMBUESA,ME42185,INHRR,CITRATO DE POTASIO MONOHIDRATO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO,Sales de Rehidratación Oral,4293,476
39353,REHIDROSOL 45 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,ME42037,INHRR,CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA,Dextrosa,1055,
39354,REHIDROSOL 60 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,ME42186,INHRR,CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO,Sales de Rehidratación Oral,4293,476
39365,SITALUX 100 MG X 30 TABLETAS RECUBIERTAS,ME43701,INHRR,SITAGLIPTINA FOSFATO MONOHIDRATADO,Sitagliptina,3184,651
39366,SITAGLIS MET 50 MG - 850 MG COMPRIMIDOS RECUBIERTOS,ME40535,INHRR,SITAGLIPTINA FOSFATO MONOHIDRATADO - METFORMINA CLORHIDRATO,Sitagliptina,3184,651
39366,SITAGLIS MET 50 MG - 850 MG COMPRIMIDOS RECUBIERTOS,ME40535,INHRR,SITAGLIPTINA FOSFATO MONOHIDRATADO - METFORMINA CLORHIDRATO,Metformina,2280,598
39369,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE,ME44642,INHRR,CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC - CLORURO DE P,Zinc,4009,164
39369,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE,ME44642,INHRR,CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC - CLORURO DE P,Dextrosa,1055,
39370,SUEROLITO ZINC 75 MEQL / L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,ME44638,INHRR,DEXTROSA ANHIDRA - CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - GLUCONATO DE ZINC,Dextrosa,1055,
39370,SUEROLITO ZINC 75 MEQL / L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,ME44638,INHRR,DEXTROSA ANHIDRA - CITRATO DE SODIO DIHIDRATO - CLORURO DE POTASIO - CLORURO DE SODIO - GLUCONATO DE ZINC,Zinc,4009,164
39371,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRESA,ME44639,INHRR,CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,Zinc,4009,164
39371,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRESA,ME44639,INHRR,CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,Dextrosa,1055,
39372,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,ME44641,INHRR,GLUCONATO DE ZINC - CLORURO DE POTASIO - DEXTROSA ANHIDRA - CLORURO DE SODIO,Zinc,4009,164
39372,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,ME44641,INHRR,GLUCONATO DE ZINC - CLORURO DE POTASIO - DEXTROSA ANHIDRA - CLORURO DE SODIO,Dextrosa,1055,
39373,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,ME44640,INHRR,CLORURO DE POTASIO - CLORURO DE SODIO - CITRATO DE SODIO DIHIDRATO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,Dextrosa,1055,
39373,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,ME44640,INHRR,CLORURO DE POTASIO - CLORURO DE SODIO - CITRATO DE SODIO DIHIDRATO - DEXTROSA ANHIDRA - GLUCONATO DE ZINC,Zinc,4009,164
39374,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,ME44643,INHRR,GLUCONATO DE ZINC - CLORURO DE SODIO - GLUCONATO DE ZINC - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHI,Dextrosa,1055,
39374,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,ME44643,INHRR,GLUCONATO DE ZINC - CLORURO DE SODIO - GLUCONATO DE ZINC - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - DEXTROSA ANHI,Zinc,4009,164
