producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,motivo
38718,ME37058,RAMIPRIL 2.5 MG X 30 COMPRIMIDOS,RAMIPRIL,Ramipril,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
38724,ME44650,REUMAQUINE 200 MG X 20 TABLETAS RECUBIERTAS,REUMAQUINE,Hidroxicloroquina,TABLETAS,NEEL NAYAN PHARMA PVT. LTD.,sin_desc_lab
38744,ME42922,RIVAROXABAN 15 MG X 30 TABLETAS RECUBIERTAS,RIVAROXABAN,Rivaroxaban,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
38745,ME42923/2,RIVAROXABAN 20 MG X 10 TABLETAS RECUBIERTAS,RIVAROXABAN,Rivaroxaban,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
38746,ME42923/3,RIVAROXABAN 20 MG X 14 TABLETAS RECUBIERTAS,RIVAROXABAN,Rivaroxaban,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
38748,ME44475,ROSUTAN 10 MG X 30 TABLETAS RECUBIERTAS,ROSUTAN,Rosuvastatina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,sin_desc_lab
38750,ME42632/2,ROSUVASTATINA 20 MG X 10 TABLETAS RECUBIERTAS,ROSUVASTATINA,Rosuvastatina,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
38751,ME42632/3,ROSUVASTATINA 20 MG X 30 TABLETAS RECUBIERTAS,ROSUVASTATINA,Rosuvastatina,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
38752,ME42676,ROSUVASTATINA 10 MG X 30 TABLETAS RECUBIERTAS,ROSUVASTATINA,Rosuvastatina,TABLETAS,HIRAL LABS LIMITED,sin_desc_lab
38763,ME16041,SALBUTAN 100 MCG / DOSIS X 200 SUSPENSION PARA INHALACION ORAL,SALBUTAN,,SUSPENSION ORAL,GLAXO WELLCOME S.A.,sin_desc_lab
38786,ME43842,SERTRALINA 50 MG X 14 TABLETAS RECUBIERTAS,SERTRALINA,Sertralina,TABLETAS,HIRAL LABS LIMITED,sin_desc_lab
38800,ME43259/3,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG X 30 TABLETAS RECUBIERTAS,SITAGLIPTINA - METFORMINA CLORHIDRATO,Metformina - Sitagliptina,TABLETAS,REMUS PHARMACEUTICALS PVT. LTD.,sin_desc_lab
38801,ME43259/2,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG X 10 TABLETAS RECUBIERTAS,SITAGLIPTINA - METFORMINA CLORHIDRATO,Metformina - Sitagliptina,TABLETAS,REMUS PHARMACEUTICALS PVT. LTD.,sin_desc_lab
38802,ME44367,METFORMINA CLORHIDRATO - SITAGLIPTINA 850 MG - 50 MG X 28 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO - SITAGLIPTINA,Metformina - Sitagliptina,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",sin_desc_lab
38807,ME43073/3,SUCRALFATO 1 G X 20 TABLETAS,SUCRALFATO,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,sin_desc_lab
38808,ME43073/2,SUCRALFATO 1 G X 10 TABLETAS,SUCRALFATO,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,sin_desc_lab
38810,HO37696,SULFATO DE MAGNESIO 10 % SOLUCION INYECTABLE,SULFATO DE MAGNESIO,Citrato Magnesio,INYECTABLE,EMPRESA LABORATORIOS AICA,sin_desc_lab
38823,ME44534,TACROLIMUS 0.03 % UNGUENTO,TACROLIMUS,Tacrolimus,UNGUENTO,HIRAL LABS LIMITED,sin_desc_lab
38841,ME30979,TAMSULON 0.4 MG X 30 CAPSULAS DE LIBERACION CONTROLADA,TAMSULON,,CAPSULAS,"NOVOCAP, S.A.",sin_desc_lab
38844,ME42589,TAMSULOSINA CLORHIDRATO 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,TAMSULOSINA CLORHIDRATO,Tamsulosina,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
38856,ME36877,TERBINAFINA CLORHIDRATO 1 % CREMA TOPICA,TERBINAFINA CLORHIDRATO,,CREMA,MEYER PRODUCTOS TERAPEUTICOS S.A.,sin_desc_lab
38863,ME42959,TIMOLOL 0.5 % SOLUCION OFTALMICA,TIMOLOL,Timolol,SOLUCION OFTALMICA,CADILA PHARMACEUTICALS LIMITED,sin_desc_lab
38875,ME43629,TIZANIDINA 2 MG X 10 TABLETAS,TIZANIDINA,Tizanidina,TABLETAS,RECKON ORGANICS PVT. LTD.,sin_desc_lab
38876,ME37412,TOBRAMICINA 300 MG / 5 ML SOLUCION PARA INHALACION,TOBRAMICINA,Tobramicina,INHALACION,"CATALENT PHARMA SOLUTIONS, LLC., USA",sin_desc_lab
38889,ME30065,TRAMAL LONG 150 MG X 20 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,TRAMAL LONG,,TABLETAS,TECNANDINA S.A.,sin_desc_lab
38896,ME40028,FLUTIXAIR 250 MCG -25 MCG / DOSIS X 120 SUSPENSION PARA INHALACION ORAL,FLUTIXAIR,,SOLUCION ORAL,LABORATORIOS HAYMANN S.A.,sin_desc_lab
38910,ME43451,UROSINA 0.4 MG X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,UROSINA,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,sin_desc_lab
38931,ME44465,VALSARTAN 160 MG X 30 TABLETAS RECUBIERTAS,VALSARTAN,Valsartan,TABLETAS,"JIANGSU PENGYAO PHARMACEUTICAL CO., LTD",sin_desc_lab
38932,ME37644/2,VALSARTAN 80 MG X 14 CAPSULAS,VALSARTAN,Valsartan,CAPSULAS,"SM PHARMA, C.A.",sin_desc_lab
38933,ME37644/3,VALSARTAN 80 MG X 30 CAPSULAS,VALSARTAN,Valsartan,CAPSULAS,"SM PHARMA, C.A.",sin_desc_lab
38952,ME42486,VILDAGLIPTINA 50 MG X 30 COMPRIMIDOS,VILDAGLIPTINA,Vildagliptina,COMPRIMIDOS,NOVARTIS PHARMACEUTICAL MANUFACTURING LLC.,sin_desc_lab
38960,HO27999,VITAMINA C 500 MG / 5 ML X 10 AMPOLLAS,VITAMINA C,,INYECTABLE,"SM PHARMA, C.A.",sin_desc_lab
38963,ME44099/3,VITAMINA C 500 MG X 15 TABLETAS MASTICABLES SABOR A NARANJA,VITAMINA C,Vitamina C,TABLETAS,HIRAL LABS LIMITED,sin_desc_lab
38964,ME44099/4,VITAMINA C 500 MG X 30 TABLETAS MASTICABLES SABOR A NARANJA,VITAMINA C,Vitamina C,TABLETAS,HIRAL LABS LIMITED,sin_desc_lab
38965,ME44099/2,VITAMINA C 500 MG X 10 TABLETAS MASTICABLES SABOR A NARANJA,VITAMINA C,Vitamina C,TABLETAS,HIRAL LABS LIMITED,sin_desc_lab
38981,HO33694,VORCUM 200 MG POLVO LIOFILIZADO PARA SOLUCION PARA INFUSION,VORCUM,Voriconazol,INYECTABLE,PHARMACIA & UPJOHN COMPANY LLC.,sin_desc_lab
38983,HO41121/3,XANEXTRA 500 MG / 5 ML X 21 AMPOLLAS,XANEXTRA,Tranexamico Acido,INYECTABLE,SWISS PARENTERALS LTD,sin_desc_lab
38988,ME44211,PRAMIPEXOL 1 MG X 28 TABLETAS,PRAMIPEXOL,Citrato Magnesio - Manitol - Povidona - Pramipexol,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",sin_desc_lab
38992,ME32695,REDOXON ZINC X 100 COMPRIMIDOS EFERVESCENTES,REDOXON ZINC X,Vitamina C - Zinc,COMPRIMIDOS,"BAYER, S.A.",sin_desc_lab
39015,ME1388,ACIDO ASCORBICO 10 % SOLUCION ORAL EN GOTAS,ACIDO ASCORBICO,Ascorbico Acido,GOTAS,"LABORATORIO QUIM-FAR, C.A.",sin_desc_lab
39017,ME37056,ACIDO ACETIL SALICILICO 81 MG X 30 COMPRIMIDOS ENTERICOS,ACIDO ACETIL SALICILICO,Acetilsalicilico Acido,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39037,ME42427,AMLODIPINO 10 MG X 20 COMPRIMIDOS,AMLODIPINO,,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39040,ME42428,AMLODIPINO 5 MG X 20 COMPRIMIDOS,AMLODIPINO,,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39044,ME29931,AMOXICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,AMOXICILINA,,POLVO PARA RECONSTITUCION,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39046,ME32087,AMOXICILINA 750 MG / 5 ML POLVO PARA SUSPENSION ORAL,AMOXICILINA,Amoxicilina,POLVO PARA RECONSTITUCION,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39086,ME42454,ATORVASTATINA 40 MG COMPRIMIDOS RECUBIERTOS,ATORVASTATINA,Atorvastatina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39105,ME42418,BISOPROLOL FUMARATO 1.25 MG COMPRIMIDOS RECUBIERTOS,BISOPROLOL FUMARATO,Bisoprolol,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39107,ME42420,BISOPROLOL FUMARATO 5 MG COMPRIMIDOS RECUBIERTOS,BISOPROLOL FUMARATO,Bisoprolol,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39108,ME42429,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA 10 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA,Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39110,ME42419,BISOPROLOL FUMARATO 2.5 MG COMPRIMIDOS RECUBIERTOS,BISOPROLOL FUMARATO,Bisoprolol,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39118,ME42603,BROMHEXINA CLORHIDRATO 4 MG / 5 ML JARABE,BROMHEXINA CLORHIDRATO,Bromhexina,JARABE,"LABORATORIO QUIM-FAR, C.A.",sin_desc_lab
39121,ME42750,CANDESARTAN CILEXETILO 8 MG COMPRIMIDOS,CANDESARTAN CILEXETILO,Candesartan,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39134,ME36608,CETIRIZINA CLORHIDRATO 10 MG / ML SOLUCION ORAL GOTAS,CETIRIZINA CLORHIDRATO,Cetirizina,SOLUCION ORAL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39142,ME32032,CIPROFLOXACINA 750 MG COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39143,ME33398,CLARITROMICINA 500 MG COMPRIMIDOS RECUBIERTOS,CLARITROMICINA,Claritromicina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39144,ME42557,CLINDAMICINA 300 MG X 16 CAPSULAS,CLINDAMICINA,Clindamicina,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39158,ME1412,COMPLEJO DE VITAMINA B X 20 TABLETAS,COMPLEJO DE VITAMINA B X,,TABLETAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39182,ME31107,DICLOFENAC DIETILAMINO 1.16 % GEL,DICLOFENAC DIETILAMINO,,GEL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39227,ME37521,GABAPENTINA 400 MG X 20 CAPSULAS,GABAPENTINA,Gabapentina,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39245,ME42460,HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS,HIDROCLOROTIAZIDA,Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39247,ME42590,HIDROCLOROTIAZIDA 25 MG COMPRIMIDOS,HIDROCLOROTIAZIDA,Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39248,ME39472,IBUPROFENO 400 MG-TIOCOLCHICOSIDO 4 MG COMPRIMIDOS,IBUPROFENO,,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39249,ME30199,IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL,IBUPROFENO,Ibuprofeno,SOLUCION ORAL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39258,ME42456,IRBESARTAN 300 MG COMPRIMIDOS,IRBESARTAN,Irbesartan,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39286,ME43371,LOBEDRIN 6 MG / ML SOLUCION ORAL,LOBEDRIN,Levodropropizina,SOLUCION ORAL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39287,ME29812,LORATADINA 10 MG COMPRIMIDOS,LORATADINA,Loratadina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39291,ME42439,LOSARTAN POTASICO 100 MG COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39296,ME31259,MELOXICAM 15 MG COMPRIMIDOS,MELOXICAM,Meloxicam,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39299,ME37492,METFORMINA CLORHIDRATO 850 MG COMPRIMIDOS,METFORMINA CLORHIDRATO,Metformina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39328,ME30489,OMEPRAZOL 20 MG X 28 CAPSULAS,OMEPRAZOL,,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39348,ME42526,QUETIAPINA 25 MG COMPRIMIDOS,QUETIAPINA,Quetiapina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39358,ME36523,SIMVASTATINA 20 MG COMPRIMIDOS RECUBIERTOS,SIMVASTATINA,Simvastatina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39361,ME42518,SERTRALINA 100 MG COMPRIMIDOS,SERTRALINA,Sertralina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39362,ME42517,SERTRALINA 50 MG COMPRIMIDOS,SERTRALINA,Sertralina,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39369,ME44642,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39370,ME44638,SUEROLITO ZINC 75 MEQL / L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39371,ME44639,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRESA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39372,ME44641,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39373,ME44640,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39374,ME44643,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,sin_desc_lab
39375,ME31158,SULTAMICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,SULTAMICILINA,,POLVO PARA RECONSTITUCION,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39376,ME32130,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,SULTAMICILINA,,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39418,ME32679,ACRYLARM 0.2 % GEL OFTALMICO,ACRYLARM,,GEL,LABORATORIOS POEN S.A.U.,sin_desc_lab
39419,ME43846,ALBENDAZOL 100 MG / 5 ML SUSPENSION ORAL,ALBENDAZOL,Albendazol,SOLUCION ORAL,MOREPEN LABORATORIES LIMITED,sin_desc_lab
39422,ME34071,ALERVAX 120 MG X 10 TABLETAS RECUBIERTAS,ALERVAX,Fexofenadina,TABLETAS,"PROCAPS, S.A.",sin_desc_lab
39423,ME31275,AMOXIDUO 750 MG / 5 ML POLVO PARA SUSPENSION ORAL,AMOXIDUO,Amoxicilina,POLVO PARA RECONSTITUCION,ROEMMERS S.A.I.C.F,sin_desc_lab
39426,ME1482,ANGIOFLUX (SULODEXIDA) 250 LSU X 25 CAPSULAS BLANDAS,ANGIOFLUX (SULODEXIDA),Sulodexida,CAPSULAS,CATALENT ITALY S.P.A,sin_desc_lab
39427,ME43734,ARIPIPRAZOL 15 MG X 30 TABLETAS,ARIPIPRAZOL,Aripiprazol,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",sin_desc_lab
39430,ME31240,CO-APROVEL 150 MG - 12.5 MG X 28 COMPRIMIDOS RECUBIERTOS,CO-APROVEL,Hidroclorotiazida - Irbesartan,COMPRIMIDOS,SANOFI WINTHROP INDUSTRIE,sin_desc_lab
39434,ME44711,ATAPEC 25 MG X 30 COMPRIMIDOS RECUBIERTOS,ATAPEC,Quetiapina,COMPRIMIDOS,VICENTE SCAVONE & CIA. S.A.E. - LABORATORIOS LASCA,sin_desc_lab
39437,ME36689,AZITROMICINA 500 MG X 3 TABLETA RECUBIERTA,AZITROMICINA,Azitromicina,TABLETAS,"CORPORACION INFARMASA, S.A.",sin_desc_lab
39440,HO37882,PREDNIDET 500 MG X 1 AMPOLLA,PREDNIDET,Metilprednisolona,INYECTABLE,INSTITUTO BIOLOGICO CONTEMPORANEO S.A.,sin_desc_lab
39448,ME32411,BUDESONIDA 50 MCG / DOSIS SUSPENSION PARA INHALACION ORAL,BUDESONIDA,Budesonida,SUSPENSION ORAL,LABORATORIO ALDO UNION S.L.,sin_desc_lab
39449,ME43037,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,HIOSCINA N-BUTILBROMURO,,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",sin_desc_lab
39450,ME44027,NAFAZOLINA CLORHIDRATO 0.012 % SOLUCION OFTALMICA,NAFAZOLINA CLORHIDRATO,Nafazolina,SOLUCION OFTALMICA,INDIANA OPHTHALMICS,sin_desc_lab
39452,ME44040,CEFOTAS 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,CEFOTAS,Cefadroxilo,POLVO PARA RECONSTITUCION,SYNTOFARMA S.A.,sin_desc_lab
39453,ME44550,CIBROLIP 100 MG X 30 CAPSULAS,CIBROLIP,,CAPSULAS,INTECH HEALTHCARE,sin_desc_lab
39454,ME38185,CILOSTAL 100 MG X 30 TABLETAS,CILOSTAL,Cilostazol,TABLETAS,ALTEA FARMACEUTICA S.A.,sin_desc_lab
39458,ME42403,CLINDAMICINA 1 % GEL TOPICO,CLINDAMICINA,Clindamicina,GEL,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39459,ME44198,CLOBETASOL PROPIONATO 0.05 % CREMA,CLOBETASOL PROPIONATO,Clobetasol Propionato,CREMA,FAREVA VILLA RICA S.A.S.,sin_desc_lab
39460,ME43843,CLORDITAN 12.5 MG X 30 TABLETAS,CLORDITAN,Clortalidona,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,sin_desc_lab
39461,ME34036,SOLUCION PARA DIALISIS PERITONEAL CON DEXTROSA AL 1.5 % BAJA EN MAGNESIO,SOLUCION PARA DIALISIS PERITONEAL CON DEXTROSA AL,Citrato Magnesio,LOCION,LABORATORIO BIOGALENIC C.A.,sin_desc_lab
39464,ME31523,CORASPIRINA 81 MG X 100 TABLETAS CON CUBIERTA ENTERICA,CORASPIRINA,Acetilsalicilico Acido,TABLETAS,"BAYER, S.A.",sin_desc_lab
39466,ME37545,ISOTRETINOINA 10 MG X 30 CAPSULAS BLANDAS,ISOTRETINOINA,Isotretinoina,CAPSULAS,"PROCAPS, S.A.",sin_desc_lab
39469,ME44385,DUNIXI 10 MG X 30 COMPRIMIDOS RECUBIERTOS,DUNIXI,Dapagliflozina,COMPRIMIDOS,MALVIYA CHEMICALS & PHARMACEUTICALS (P) LTD,sin_desc_lab
39471,ME37218,MEDIGRIP DIA 500 MG - 2 MG - 3 MG X 10 COMPRIMIDOS,MEDIGRIP DIA,Acetaminofen - Cafeina - Clorfeniramina,COMPRIMIDOS,"SM PHARMA, C.A.",sin_desc_lab
39475,HO26290,DEXAMETASONA 21-FOLATO 4 MG / ML X 10 AMPOLLAS,DEXAMETASONA,Dexametasona,INYECTABLE,LABORATORIO FARMACO FARMAHECO S.P.A,sin_desc_lab
39478,ME33867,MARVELON 28 0.15 MG - 0.03 MG X 21 COMPRIMIDOS,MARVELON,Desogestrel - Etinilestradiol,COMPRIMIDOS,N.V ORGANON,sin_desc_lab
39479,ME42667,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG TABLETAS RECUBIERTAS,SITAGLIPTINA - METFORMINA CLORHIDRATO,Metformina - Sitagliptina,TABLETAS,THEON PHARMACEUTICALS LTD,sin_desc_lab
39480,HO44743,DEXABIOL 4 MG / ML X 1 AMPOLLA,DEXABIOL,Dexametasona,INYECTABLE,PLICA VACCINES PVT. LTD.,sin_desc_lab
39481,ME43256,ALBENDAZOL 200 MG / 5 ML SUSPENSION ORAL,ALBENDAZOL,Albendazol,SOLUCION ORAL,KWALITY PHARMACEUTICALS LTD,sin_desc_lab
39484,ME43166,IBUVIN 600 MG X 20 CAPSULAS BLANDAS,IBUVIN,Ibuprofeno,CAPSULAS,DROMEX S.R.L.,sin_desc_lab
39496,ME42542,CARBONATO DE CALCIO 750 MG X 20 TABLETAS MASTICABLES SABOR MENTA,CARBONATO DE CALCIO,,TABLETAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",sin_desc_lab
39497,ME42647,CLOTRIMAZOL 200 MG X 3 OVULOS VAGINALES,CLOTRIMAZOL,Clotrimazol,OVULOS,BLISS GVS PHARMA LTD,sin_desc_lab
39499,ME44466,ELOK 0.1 % CREMA,ELOK,Mometasona Furoato,CREMA,RECKON ORGANICS PVT. LTD.,sin_desc_lab
39500,ME36507,INSPRA 50 MG X 30 TABLETAS RECUBIERTAS,INSPRA,Eplerenona,TABLETAS,"PFIZER VENEZUELA, S.A.",sin_desc_lab
39501,ME42489,ESOFLUX 20 MG X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,ESOFLUX,Esomeprazol Magnesico,TABLETAS,DEUTSCHE LABS. INC.,sin_desc_lab
39510,HO43429,FLUCONAZOL 200 MG / 100 ML SOLUCION PARA INFUSION,FLUCONAZOL,Fluconazol,INYECTABLE,"HEBEI TIANCHENG PHARMACEUTICALS CO., LTD",sin_desc_lab
39511,ME32076,SYMBICORT TURBUHALER 160 MCG - 4.5 MCG / DOSIS X 60 POLVO INHALACION ORAL,SYMBICORT TURBUHALER,Budesonida - Formoterol,POLVO PARA RECONSTITUCION,ASTRAZENECA A.B,sin_desc_lab
39512,ME35724,GABICTAL 400 MG X 15 COMPRIMIDOS RECUBIERTOS,GABICTAL,Gabapentina,COMPRIMIDOS,"MONTE VERDE, S.A.",sin_desc_lab
39513,ME35723,GABICTAL 300 MG X 30 COMPRIMIDOS RECUBIERTOS,GABICTAL,Gabapentina,COMPRIMIDOS,"MONTE VERDE, S.A.",sin_desc_lab
39520,ME42581,PEDIALYTE ZINC 60 MEQ SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL,PEDIALYTE ZINC,Glucosa - Zinc,SOLUCION ORAL,"ABBOTT LABORATORIES DE MEXICO, S.A. DE C.V",sin_desc_lab
39523,HO34920,HIDROCORTISONA 100 MG X 10 AMPOLLAS,HIDROCORTISONA,Hidrocortisona,INYECTABLE,VITROFARMA S.A.,sin_desc_lab
39524,HO44584,BIOCORTIN 500 MG X 1 AMPOLLA,BIOCORTIN,Hidrocortisona,INYECTABLE,SUNLIFE PHARMA SERVICES - NIXI LABORATORIES PVT. LTD.,sin_desc_lab
39528,ME44524,IVABRADINA 5 MG X 30 TABLETAS RECUBIERTAS,IVABRADINA,Ivabradina,TABLETAS,ZYDUS LIFESCIENCIES LIMITED,sin_desc_lab
39529,ME41832,JARIT 100 MG X 30 CAPSULAS BLANDAS,JARIT,Progesterona,CAPSULAS,"PROCAPS, S.A.",sin_desc_lab
39530,ME37978,KEPPRA 100 MG / ML SOLUCION ORAL,KEPPRA,Levetiracetam,SOLUCION ORAL,NEXTPHARMA SAS,sin_desc_lab
39532,ME35431,BIOKETOF 2.5 % GEL PARA USO T,BIOKETOF,Ketoprofeno,GEL,LABORATORIO BIOGALENIC C.A.,sin_desc_lab
39540,ME44316,MAXIFURFORTE 100 MG X 30 CAPSULAS,MAXIFURFORTE,,CAPSULAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",sin_desc_lab
39541,ME16930,DEPO - PROVERA 150 MG / ML X 1 AMPOLLA,DEPO - PROVERA,Medroxiprogesterona,INYECTABLE,PHARMACIA & UPJOHN COMPANY LLC.,sin_desc_lab
39543,ME41549,MITAR 50 MCG / DOSIS SOLUCION PARA INHALACION NASAL,MITAR,Mometasona,INHALACION,ROEMMERS S.A.I.C.F,sin_desc_lab
39545,ME43010,DESLORATADINA - MONTELUKAST 5 MG - 10 MG X 30 TABLETAS RECUBIERTAS,DESLORATADINA - MONTELUKAST,Desloratadina - Montelukast,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,sin_desc_lab
39546,ME43731,MUPIROCINA 2 % UNGUENTO,MUPIROCINA,Mupirocina,UNGUENTO,OHAD PHARMACEUTICALS PVT. LTD.,sin_desc_lab
39547,ME44057/3,ACECOL 600 MG X 100 POLVO PARA SOLUCION ORAL,ACECOL,,POLVO PARA RECONSTITUCION,XL LABORATORIES PVT. LTD.,sin_desc_lab
39548,ME44057/2,ACECOL 600 MG X 10 POLVO PARA SOLUCION ORAL,ACECOL,,POLVO PARA RECONSTITUCION,XL LABORATORIES PVT. LTD.,sin_desc_lab
