producto_id,sku,nombre_comercial,nucleo,molecula,laboratorio,foto_url,fuente,detalle
38263,ME35570,IVERMECTINA 6 MG X 4 TABLETAS,IVERMECTINA,Ivermectina,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/38094.jpg,cobeca,IVERMECTINA TAB 6MG X4 CLX
38290,ME41682/2,KETOPROFENO 100 MG X 10 CAPSULAS,KETOPROFENO,Ketoprofeno,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21061.jpg,cobeca,KETOPROFENO CAP 100MG X10 CLX
38291,ME41682/3,KETOPROFENO 100 MG X 20 CAPSULAS,KETOPROFENO,Ketoprofeno,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2408.jpg,cobeca,KETOPROFENO CAP 100MG X20 CLX
38292,ME35351/2,KETOPROFENO 100 MG X 10 CAPSULAS,KETOPROFENO,Ketoprofeno,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54274.jpg,cobeca,KETOPROFENO CAP 100MG X10 LETI
38293,ME35351/3,KETOPROFENO 100 MG X 20 CAPSULAS,KETOPROFENO,Ketoprofeno,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8408.jpg,cobeca,KETOPROFENO CAP 100MG X20 LETI
38308,ME16175,LARFACAINA 2 MG - 1.5 MG X 16 PASTILLAS SABOR A TUTTI - FRUTTI,LARFACAINA,Cetilpiridinio - Lidocaina,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8848.jpg,cobeca,LAFARCAINA PAST MIEL/LIMON X 16
38314,ME28874,LANSOPRAZOL 30 MG X 28 CAPSULAS,LANSOPRAZOL,Lansoprazol,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10462.jpg,cobeca,LANSOPRAZOL CAP 30MG X28 CLX
38321,ME44041/2,LERCANIDIPINO 20 MG X 10 COMPRIMIDOS RECUBIERTOS,LERCANIDIPINO,Lercanidipino,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23436.jpg,cobeca,DIHIDROLIP COMP REC 20MG X10 VARG
38325,ME37396,LESTECOL 20 MG X 30 TABLETAS RECUBIERTAS,LESTECOL,Atorvastatina,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50753.jpg,cobeca,RUBLOX TAB/REC 20MG X 30
38334,ME32188,LEVOFLOXACINA 500 MG X 10 COMPRIMIDOS RECUBIERTOS,LEVOFLOXACINA,Levofloxacino,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52744.jpg,cobeca,LEVOFLOXACINA COMP REC 500MG X10 GVN
38347,ME43890,LEVOSULPIRIDA 25 MG X 30 TABLETAS,LEVOSULPIRIDA,Levosulpirida,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53039.jpg,cobeca,LEVOSULPIRIDA TAB 25MG X30 CLX
38371,ME22858,LOGANIL 250 MG / 5 ML JARABE,LOGANIL,,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5122.jpg,cobeca,LOGANIL JBE AD 120ML BIOTECH
38381,ME28127,LORATADINA 10 MG X 10 COMPRIMIDOS,LORATADINA,Loratadina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3401.jpg,cobeca,LORATADINA COMP 10MG X10 LETI
38383,ME27529/2,LORATADINA 10 MG X 10 TABLETAS,LORATADINA,Loratadina,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9653.jpg,cobeca,LORATADINA TAB 10MG X10 CLX
38385,ME40440,LORATADINA - AMBROXOL CLORHIDRATO 5 MG - 30 MG / 5 ML SOLUCION ORAL,LORATADINA - AMBROXOL CLORHIDRATO,Ambroxol - Loratadina,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14343.jpg,cobeca,MUCOMAX PLUS SOL ORAL AD 30/5MG60ML KIMI
38387,ME39257,LORATADINA 10 MG X 10 TABLETAS,LORATADINA,Loratadina,"BIOQUIMICA INTERNACIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24536.jpg,cobeca,LORATADINA TAB 10MG X10 BIOQ
38393,ME37256,LORECORT 1 MG - 0.05 MG / 5 ML SOLUCION ORAL,LORECORT,,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18557.jpg,cobeca,LORECORT SOL ORAL 60ML L.O
38395,ME29469/4,LOSARTAN POTASICO 50 MG X 30 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97621.jpg,cobeca,LOSARTAN POTA COMP REC 50MG X30 LETI
38396,ME29469/2,LOSARTAN POTASICO 50 MG X 10 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3399.jpg,cobeca,LOSARTAN POTA COMP 50MG X10 LETI
38397,ME29469/3,LOSARTAN POTASICO 50 MG X 20 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25976.jpg,cobeca,OLMESARTAN MEDOXOM COMP REC 20MGX14 LETI
38401,ME35008,LOSARTAN POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20271.jpg,cobeca,LOSARTAN POTA TAB REC 50MG X30 VLM
38404,ME42945,LOSARTAN POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27329.jpg,cobeca,LOSARTAN POTA TAB 50MG X30 BIOTECH
38406,ME36110/3,LOSARTAN POTASICO - HIDROCLOROTIZADA 100 MG - 25 MG X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIZADA,Hidroclorotiazida - Losartan,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18989.jpg,cobeca,"BIOCOR/HCT TAB 20MG/12,5MG X30 CLX"
38407,ME31205/2,LOSARTAN POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93419.jpg,cobeca,LOSARTAN POTA TAB REC 100MG X10 KIMIC
38408,ME31205/4,LOSARTAN POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27801.jpg,cobeca,LOSARTAN POTA TAB 100MG X30 KIMIC
38409,ME31205/3,LOSARTAN POTASICO 50 MG X 20 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92637.jpg,cobeca,LOSARTAN POTA TAB REC 50MG X20 KIMIC
38410,ME34265,LOSARTAN POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99640.jpg,cobeca,LOSARTAN POTA TAB REC 50MG X30 CLX
38411,ME34979,LOSARTAN POTASICO 100 MG X 30 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27782.jpg,cobeca,LOSARTAN POTA COMP REC 100MG X30 VARG
38426,HO15879,MANITOL AL 18 % SOLUCION INYECTABLE INTRAVENOSA,MANITOL AL,Manitol,"LABORATORIO BEHRENS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5408.jpg,cobeca,MANITOL SOL INY #38 18% 500ML BHR
38439,ME30977,MELOXICAM 15 MG X 10 TABLETAS,MELOXICAM,Meloxicam,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/662.jpg,cobeca,MELOXICAM TAB 15MG X10 KIMIC
38440,ME30530,MELOXICAM 15 MG X 10 COMPRIMIDOS,MELOXICAM,Meloxicam,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7370.jpg,cobeca,MELOXICAM COMP 15MG X10 LETI
38441,ME30976,MELOXICAM 7.5 MG X 10 TABLETAS,MELOXICAM,Meloxicam,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/662.jpg,cobeca,MELOXICAM TAB 15MG X10 KIMIC
38453,ME43925/4,METFORMINA CLORHIDRATO 850 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,(+)-tetrabenazina - Metformina,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53284.jpg,cobeca,METFORMINA CLORHIDRATO TAB 850MG X30 PLX
38468,HO26028,METOCLOPRAMIDA 10 MG / 2 ML X 6 AMPOLLAS,METOCLOPRAMIDA,Metoclopramida,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7763.jpg,cobeca,METOCLOPRAMIDA AMP 10MG/2ML X6 VLM
38480,ME31012,METRONIDAZOL BENZOIL 250 MG / 5 ML SUSPENSION ORAL,METRONIDAZOL BENZOIL,Metronidazol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1773.jpg,cobeca,METRONIDAZOL SUSP 250MG 120ML KIMIC
38504,ME33690/2,MONTELUKAST 10 MG X 10 TABLETAS RECUBIERTAS,MONTELUKAST,Montelukast,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6742.jpg,cobeca,AIRON TAB MAST 4MG X10 L.O
38505,ME33690/3,MONTELUKAST 10 MG X 30 TABLETAS RECUBIERTAS,MONTELUKAST,Montelukast,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23966.jpg,cobeca,MONTELUKAST TAB REC 10MG X30 L.O
38518,ME37302,MOXIFLOXACINA 400 MG X 5 TABLETAS RECUBIERTAS,MOXIFLOXACINA,Moxifloxacino,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92489.jpg,cobeca,MOXIFLOXACINA TAB REC 400MG X5 CLX
38520,ME20385,MUCOBROL 4 MG / 5 ML JARABE,MUCOBROL,,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2465.jpg,cobeca,MUCOBROL JBE 120ML COFA
38534,ME31384/5,NEFROTAL H 50 MG - 12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27092.jpg,cobeca,"EUKENE HCT COMP 20/12,5MG X30 MEG"
38543,HO7099/2,NEOSTIGMINA 0.5 MG / ML X 3 AMPOLLAS,NEOSTIGMINA,,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94368.jpg,cobeca,"NEOSTIGMINA INY 0,5MG/1ML X3 MEG"
38553,ME25984/3,NIFEDIPINA 10 MG X 30 COMPRIMIDOS DISPERSABLES,NIFEDIPINA,Nifedipino,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51432.jpg,cobeca,NIFEDIPINA COMP 10MG X30 LETI
38565,ME44220/3,NITROFURANTOINA 50 MG X 30 TABLETAS RECUBIERTAS,NITROFURANTOINA,,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29107.jpg,cobeca,NITROFURANTOINA TAB/REC 50MG X 30 CLX
38577,ME27271/2,NOTOLAC 20 MG X 4 TABLETAS,NOTOLAC,,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4634.jpg,cobeca,NOTOLAC TAB SL 30MG X4 FAR
38597,ME27785/4,OMEPRAZOL 20 MG X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,OMEPRAZOL,,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21060.jpg,cobeca,OMEPRAZOL CAP 20MG X14 CLX
38598,ME27785/5,OMEPRAZOL 20 MG X 28 CAPSULAS CON MICROGRANULOS ENTERICOS,OMEPRAZOL,,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8254.jpg,cobeca,OMEPRAZOL CAP 20MG X28 CLX
38601,ME28613/3,OMEPRAZOL 20 MG X 30 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,OMEPRAZOL,,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg,cobeca,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN
38602,ME28613/2,OMEPRAZOL 20 MG X 8 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,OMEPRAZOL,,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6497.jpg,cobeca,OMEPRAZOL CAP 20MG X8 LETI
38610,ME41965/3,OMEPRAZOL 40 MG X 30 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL,,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg,cobeca,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN
38611,ME41965/2,OMEPRAZOL 40 MG X 10 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL,,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16765.jpg,cobeca,OMEPRAZOL CAP GAST 40MG X10 LETI
38615,ME30342,ONDANSETRON 4 MG X 10 COMPRIMIDOS,ONDANSETRON,Ondansetron,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1107.jpg,cobeca,ONDANSETRON COMP 4MG X10 MEG
38616,ME30344,ONDANSETRON 8 MG X 10 COMPRIMIDOS,ONDANSETRON,Ondansetron,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1108.jpg,cobeca,ONDANSETRON COMP 8MG X10 MEG
38619,HO30228,ONDANSETRON 2 MG / ML X 1 AMPOLLA,ONDANSETRON,Ondansetron,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1111.jpg,cobeca,ONDANSETRON INY 2 MG/ML 4MG X1 MEG
38620,ME42197,ONDANSETRON 4 MG / 5 ML SOLUCION ORAL,ONDANSETRON,Ondansetron,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23942.jpg,cobeca,ONDANSETRON SOL ORAL 4MG/5ML 50ML MEG
38622,HO35150/3,ONDATRIN 2 MG / ML X 5 AMPOLLAS,ONDATRIN,Ondansetron,"LABORATORIO BEHRENS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20527.jpg,cobeca,ONDATRIN AMP 4MG/2ML X5 BHR
38634,ME37274,PANTOPRAZOL 40 MG X 10 COMPRIMIDOS CON CUBIERTA DE LIBERACION ENTERICA,PANTOPRAZOL,Pantoprazol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98455.jpg,cobeca,PANTOPRAZOL COMP 40MG X10 LETI
38653,ME12460,PEREBRON 28 MG / 5 ML JARABE SABOR A FRAMBUESA,PEREBRON,,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5106.jpg,cobeca,PEREBRON JBE AD MIEL/LIMON 120ML ELM
38654,ME41148,PEREBRON 28 MG / 5 ML JARABE SABOR MIEL - LIMON,PEREBRON,,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5106.jpg,cobeca,PEREBRON JBE AD MIEL/LIMON 120ML ELM
38668,ME34513,BREINOX 400 MG X 30 TABLETAS,BREINOX,Piracetam,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96976.jpg,cobeca,FARMA D TAB 1000UI X30 FAR
38688,ME27150,PREDNISONA 50 MG X 10 TABLETAS,PREDNISONA,Prednisona,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10937.jpg,cobeca,PREDNISONA TAB 50MG X10 CLX
38689,ME34836,PREDNISONA 50 MG X 10 TABLETAS.,PREDNISONA,Prednisona,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7835.jpg,cobeca,PREDNISONA TAB 50MG X10 VLM
38690,ME12419/2,PREDNISONA 5 MG X 10 TABLETAS,PREDNISONA,Prednisona,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2998.jpg,cobeca,PREDNISONA TAB 5MG X10 CLX
38692,ME12419/3,PREDNISONA 5 MG X 30 TABLETAS,PREDNISONA,Prednisona,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10460.jpg,cobeca,PREDNISONA TAB 5MG X30 CLX
38693,ME32934,PREDNISONA 5 MG X 10 TABLETAS,PREDNISONA,Prednisona,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3927.jpg,cobeca,PREDNISONA TAB 5MG X10 VLM
38703,ME26036,PROPRANOLOL 10 MG X 20 TABLETAS,PROPRANOLOL,Propranolol,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7637.jpg,cobeca,PROPRANOLOL TAB 10MG X20 BIOTECH
38705,ME40343,PROVICAR 2 G / 10 ML SOLUCION ORAL,PROVICAR,,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6420.jpg,cobeca,PROVICAR SOL ORAL 180ML ELM
38720,ME26538,RANITIDINA 150 MG X 10 COMPRIMIDOS RECUBIERTOS,RANITIDINA,Ranitidina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97120.jpg,cobeca,LERCANIDIPINA HCL COMP REC 10MG X10 LETI
38740,ME38180,RISPERIDONA 2 MG X 20 TABLETAS RECUBIERTAS,RISPERIDONA,Risperidona,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97451.jpg,cobeca,RISPERIDONA TAB REC 2MG X20 CLX
38749,ME37264,ROSUVASTATINA 20 MG X 30 COMPRIMIDOS RECUBIERTOS,ROSUVASTATINA,Rosuvastatina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97977.jpg,cobeca,ATORVASTATINA COMP REC 20MG X30 LETI
38767,ME30953,SECNIDAZOL 500 MG X 4 TABLETAS RECUBIERTAS,SECNIDAZOL,Secnidazol Anhidro,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3004.jpg,cobeca,SECNIDAZOL TAB 500MG X4 KIMIC
38768,ME32717,SECNIDAZOL 1 G COMPRIMIDOS RECUBIERTOS,SECNIDAZOL,Secnidazol Anhidro,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52517.jpg,cobeca,SECNIDAZOL COMP REC 1G X2 GENVEN
38769,ME37061,SECNIDAZOL 1 G X 2 TABLETAS RECUBIERTAS,SECNIDAZOL,Secnidazol Anhidro,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8585.jpg,cobeca,SECNIDAZOL TAB 1G X2 VIV
38772,ME37617,SECNIDAZOL 1 G X 2 TABLETAS RECUBIERTAS,SECNIDAZOL,Secnidazol Anhidro,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92494.jpg,cobeca,SECNIDAZOL TAB REC 1G X2 VLM
38783,ME31067/2,SERTRALINA 50 MG X 10 COMPRIMIDOS RECUBIERTOS,SERTRALINA,Sertralina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2558.jpg,cobeca,SERTRALINA COMP 50MG X10 GNV
38784,ME31067/3,SERTRALINA 50 MG X 14 COMPRIMIDOS RECUBIERTOS,SERTRALINA,Sertralina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2558.jpg,cobeca,SERTRALINA COMP 50MG X10 GNV
38785,ME31067/4,SERTRALINA 50 MG X 30 COMPRIMIDOS RECUBIERTOS,SERTRALINA,Sertralina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2558.jpg,cobeca,SERTRALINA COMP 50MG X10 GNV
38826,ME38493/2,TADALAFILO 20 MG X 1 TABLETA RECUBIERTA,TADALAFILO,Tadalafilo,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97341.jpg,cobeca,TADALAFIL TAB 20MG X1 CLX
38853,ME44418/2,TERAGRIPFORTE 650 MG-20 MG-2 MG X 6 GRANULADO PARA SOLUCION ORAL,TERAGRIPFORTE,Acetaminofen - Cafeina - Clorfeniramina,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92190.jpg,cobeca,TERAGRIP FORTE GRANU 650MG/2MG DIA X6
38861,ME12998,TILODRIN 4 MG / ML SOLUCION ORAL,TILODRIN,,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3510.jpg,cobeca,TILODRIN GTS 15ML MEY
38862,ME17508,TILODRIN 30 MG / 15 ML JARABE,TILODRIN,,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3512.jpg,cobeca,TILODRIN JBE 120ML MEY
38864,ME22060,TINIDAZOL 500 MG X 4 TABLETAS RECUBIERTAS,TINIDAZOL,Tinidazol,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29067.jpg,cobeca,TINIDAZOL TAB/REC 500MG X 4 PLX
38871,ME26806,TIOCOLCHICOSIDO 4 MG X 10 COMPRIMIDOS,TIOCOLCHICOSIDO,Tiocolchicosido,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26050.jpg,cobeca,TIOCOLCHICOSIDO COMP 4MG X10 LETI
38872,ME34453,TIOCOLCHICOSIDO 4 MG X 12 TABLETAS,TIOCOLCHICOSIDO,Tiocolchicosido,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6808.jpg,cobeca,TIOCOLCHICOSIDO TAB 4MG X12 BIOTECH
38913,ME44208/2,VALSARTAN 160 MG X 10 COMPRIMIDOS RECUBIERTOS,VALSARTAN,Valsartan,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23432.jpg,cobeca,LOSARTAN POTA COMP REC 100MG X10 VARG
38914,ME44208/3,VALSARTAN 160 MG X 28 COMPRIMIDOS RECUBIERTOS,VALSARTAN,Valsartan,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54193.jpg,cobeca,VALSARTAN COMP REC 160MG X28 VARG
38915,ME44208/4,VALSARTAN 160 MG X 30 COMPRIMIDOS RECUBIERTOS,VALSARTAN,Valsartan,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51090.jpg,cobeca,LOSARTAN POTA COMP REC 50MG X30 VARG
38916,ME31624/3,VALSARTAN 160 MG X 14 CAPSULAS,VALSARTAN,Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50375.jpg,cobeca,VALSARTAN CAP 160MG X 30 GENVEN
38917,ME31624/2,VALSARTAN 160 MG X 7 CAPSULAS,VALSARTAN,Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2620.jpg,cobeca,VALSARTAN CAP 160MG X7 LETI
38918,ME38559/3,VALSARTAN - HIDROCLOROTIAZIDA 160 MG - 12.5 MG X 30 TABLETAS RECUBIERTAS,VALSARTAN - HIDROCLOROTIAZIDA,Hidroclorotiazida - Valsartan,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99154.jpg,cobeca,"CANDER HCT TAB 8MG/12,5MG X30 VLM"
38919,ME38559/2,VALSARTAN - HIDROCLOROTIAZIDA 160 MG - 12.5 MG X 14 TABLETAS RECUBIERTAS,VALSARTAN - HIDROCLOROTIAZIDA,Hidroclorotiazida - Valsartan,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96316.jpg,cobeca,"VALSARTAN/HCT TAB REC 160MG/12,5 X14 VLM"
38920,ME31623/2,VALSARTAN 80 MG X 14 CAPSULAS,VALSARTAN,Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99797.jpg,cobeca,VALSARTAN CAP 80MG X30 GNV LETI
38921,ME31623/3,VALSARTAN 80 MG X 30 CAPSULAS,VALSARTAN,Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99797.jpg,cobeca,VALSARTAN CAP 80MG X30 GNV LETI
