producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata,sigla,clave_real,lab_real,lab_nuevo,nota
37678,ME28957,CARBAMAZEPINA 200 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,ESPROMED BIO C.A.,generico_otro_lab,cobeca,lab_generico,,CARBAMAZEPINA TAB 200MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23677.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
37679,ME43783,CARBAMAZEPINA 200 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,CARBAMAZEPINA TAB 200MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23677.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
37680,ME43998,CARBAMAZEPINA 400 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,BRAWN LABORATORIES LIMITED,generico_otro_lab,cobeca,lab_generico,,CARBAMAZEPINA TAB 400MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28515.jpg,ANGELUS,ANGELUS,"INVERSIONES ANGELUS HEALTH, C.A.",si,
37685,ME1642,CARBONATO DE LITIO 300 MG X 20 CAPSULAS,CARBONATO DE LITIO,Litio,CAPSULAS,INDUSTRIAS DE MEDICAMENTOS GENERICOS R.X. C.A.,generico_otro_lab,cobeca,lab_generico,,CARBONATO D/LITIO CAP 300MG X20 BIOTECH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4553.jpg,BIOTECH,BIOTECH,"BIOTECH LABORATORIOS, C.A.",no,
37704,ME30368,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,,CAPSULAS,FARMACOOP LTDA.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37705,ME27532,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37708,ME42857,CEFADROXILO 500 MG X 10 TABLETAS,CEFADROXILO,Cefadroxilo,TABLETAS,MARS REMEDIES PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37711,HO44435,CEFAZOLINA 1 G X 10 AMPOLLAS,CEFAZOLINA,Cefazolina,INYECTABLE,FARMALOGICA S.A.,generico_otro_lab,cobeca,lab_generico,,CEFAZOLINA SOD PVO SOL INY 1G X10 DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51988.jpg,DIST,DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
37714,ME44329,CEFIXIMA 400 MG X 5 TABLETAS RECUBIERTAS,CEFIXIMA,Cefixima,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CEFIXIMA CAP 400MG X5 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29896.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37719,HO33864,CEFTRIAXONA 1 G X 1 AMPOLLA,CEFTRIAXONA,,INYECTABLE,VITALIS S.A.C.I.,generico_otro_lab,cobeca,lab_generico,,CEFTRIAXONA AMP IM/IV 1G X1 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg,CR GM,CR GM,"CASA DE REPRESENTACION GLOBAL MEDIC, C.A.",si,
37720,HO29420,CEFTRIAXONA 1 G POLVO PARA SOLUCION INYECTABLE,CEFTRIAXONA,Ceftriaxona,INYECTABLE,"EMPRESA FARMACEUTICA ""8 DE MARZO""",generico_otro_lab,cobeca,lab_generico,,CEFTRIAXONA AMP IM/IV 1G X1 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg,CR GM,CR GM,"CASA DE REPRESENTACION GLOBAL MEDIC, C.A.",si,
37727,ME42717,CETIRIZINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,CETIRIZINA CLORHIDRATO,Cetirizina,TABLETAS,CADILA PHARMACEUTICALS LIMITED,generico_otro_lab,cobeca,lab_generico,,CETIRIZINA COMP 10MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11497.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37730,ME44603,CETIRIZINA 5 MG / 5 ML SOLUCION ORAL,CETIRIZINA,Cetirizina,SOLUCION ORAL,ANTILA LIFESCIENCES PVT. LTD. (GANDHINAGAR),generico_otro_lab,cobeca,lab_generico,,CETIRIZINA SOL ORAL 5MG/5ML 60ML PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2328.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
37744,ME43391,CILOSTAZOL 50 MG X 30 TABLETAS RECUBIERTAS,CILOSTAZOL,Cilostazol,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CILOSTAZOL TAB 50MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25678.jpg,CLEO,CLEO,"CORPORACION CLEOPHARMA, C.A.",si,
37745,ME42967,CILOSTAZOL 100 MG X 30 TABLETAS,CILOSTAZOL,Cilostazol,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,generico_otro_lab,cobeca,lab_generico,,CILOSTAZOL TAB REC 100MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52907.jpg,CLEO,CLEO,"CORPORACION CLEOPHARMA, C.A.",si,
37751,ME28283/3,CIPROFLOXACINA 500 MG X 14 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA COMP REC 500 X14 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51885.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
37752,ME28283/2,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37753,HO44719,CIPROFLOXACINA 200 MG / 100 ML SOLUCION INYECTABLE,CIPROFLOXACINA,,INYECTABLE,SHIJIAZHUANG NO 4 PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg,CRDIST,CRDIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
37754,HO44679,CIPROFLOXACINA INFUSION 0.2 G / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,CIPROFLOXACINA INFUSION,Ciprofloxacino,INYECTABLE,U SQUARE LIFESCIENCE PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg,CRDIST,CRDIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
37755,ME27827/4,CIPROFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg,CR DAC,CR DAC,"CASA DE REPRESENTACION DAC55, C.A.",no,
37756,ME27827/3,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37759,ME26487/3,CIPROFLOXACINA 500 MG X 10 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg,CR DAC,CR DAC,"CASA DE REPRESENTACION DAC55, C.A.",no,
37760,ME26487/2,CIPROFLOXACINA 500 MG X 6 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37761,ME42422,CIPROFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINO,Ciprofloxacino,TABLETAS,SWISS PARENTERALS LTD,generico_otro_lab,cobeca,lab_generico,,CIPROFLOXACINO TAB REC 500MG X10 BLUE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50785.jpg,BLUE,BLUE,"BLUE MEDICAL PHARMACEUTICAL, C.A.",si,
37763,ME35266,CITALOPRAM 40 MG X 10 TABLETAS RECUBIERTAS,CITALOPRAM,Citalopram,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CITALOPRAM TAB  40MG X10 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53032.jpg,CR MT,CR MT,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",si,
37767,ME36822/2,CITRATO DE CALCIO 1190 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,CITRATO D/CA + VIT D3 TAB X30 G PHAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23439.jpg,PHAR,PHAR,PHARMATECH USA CORP,si,
37788,ME42956,CLOMIFENO CITRATO 50 MG X 30 TABLETAS,CLOMIFENO CITRATO,Clomifeno,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,generico_otro_lab,cobeca,lab_generico,,CLOMIFENO TAB 50MG X 30 FM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28709.jpg,FM,FM,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",si,
37802,ME34084/3,CLOPIDOGREL 75 MG X 20 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X20 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51767.jpg,FMED,FMED,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",si,
37803,ME34084/4,CLOPIDOGREL 75 MG X 30 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37805,ME37534,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,,TABLETAS,EMPRESA LABORATORIOS MEDSOL,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37806,ME43375,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,Clopidogrel,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
37814,ME43585/4,DOPALEN 200 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,DOPALEN,Mebeverina,CAPSULAS,BIOTECH LABORATORIOS C.A.,generico_otro_lab,cobeca,lab_generico,,CLORHID D/MEBEVERINA CAP 200MG X30 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54229.jpg,CR MT,CR MT,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",si,
37818,HO37055,CLORURO DE POTASIO 2 MEQ / ML SOLUCION INYECTABLE,CLORURO DE POTASIO,,INYECTABLE,CORPAUL COLOMBIA,generico_otro_lab,cobeca,lab_generico,,"CLORURO D/SOD SOL INY 0,9% 100ML IPS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21357.jpg,IPS,IPS,"IPS DE VENEZUELA, C.A.",si,
37820,ME32566,CLORURO DE SODIO 0.9 % SOLUCION ISOTONICA PARA IRRIGACION ESTERIL,CLORURO DE SODIO,,LOCION,LABORATORIO BEHRENS C.A.,generico_otro_lab,cobeca,lab_generico,,CLORURO D/MAGNES 25G FCH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17780.jpg,FCH,FCH,"LABORATORIO FINE CHEMICALS C.F.C., C.A.",si,
37823,ME43751,CLOTRIMAZOL 100 MG X 6 OVULOS VAGINALES,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS FARMACEUTICOS LAFAR S.A. (CIUDAD DE EL ALTO),generico_otro_lab,cobeca,lab_generico,,CLOTRIMAZOL OVUL 100MG X6 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26419.jpg,TIAR,TIAR,"TIARES, C.A.",si,
37824,ME39062,CLOTRIMAZOL 500 MG X 1 OVULO VAGINAL,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS ALFA C X A,generico_otro_lab,cobeca,lab_generico,,CLOTRIMAZOL OVUL 500MG X1 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26410.jpg,TIAR,TIAR,"TIARES, C.A.",si,
37835,HO1587,COMPLEJO DE VITAMINA B X 3 AMPOLLAS,COMPLEJO DE VITAMINA B X,,INYECTABLE,PRODUCTOS LISTER FENIX C.A.,generico_otro_lab,cobeca,lab_generico,,COMPLEJO B AMP 2 ML X3 VIV,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5118.jpg,VIV,VIV,"CALOX INTERNATIONAL, C.A.",no,
37864,ME30715/4,DALTAZEN 60 MG X 30 COMPRIMIDOS,DALTAZEN,Diltiazem,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,DILTIAZEM TAB 60MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28519.jpg,ANGELUS,ANGELUS,"INVERSIONES ANGELUS HEALTH, C.A.",si,
