id,campo,antes,despues
39177,nombre_comercial,"DESLORATADINA 2,5 mg / 5 mL JARABE",DESLORATADINA 2.5 MG / 5 ML JARABE
39178,nombre_comercial,"DESLORATADINA 2,5 mg / 5 mL SOLUCION ORAL",DESLORATADINA 2.5 MG / 5 ML SOLUCION ORAL
39179,nombre_comercial,DESLORATADINA - MONTELUKAST 5 mg - 10 mg COMPRIMIDOS RECUBIERTOS,DESLORATADINA - MONTELUKAST 5 MG - 10 MG COMPRIMIDOS RECUBIERTOS
39180,nombre_comercial,DESLORATADINA 5 mg X 10 TABLETAS RECUBIERTAS,DESLORATADINA 5 MG X 10 TABLETAS RECUBIERTAS
39181,nombre_comercial,DESLORATADINA 5 mg X 10 TABLETAS RECUBIERTAS,DESLORATADINA 5 MG X 10 TABLETAS RECUBIERTAS
39182,nombre_comercial,"DICLOFENAC DIETILAMINO 1,16 % GEL",DICLOFENAC DIETILAMINO 1.16 % GEL
39183,nombre_comercial,DICLOFENAC POTASICO 50 mg X 10 TABLETAS RECUBIERTAS,DICLOFENAC POTASICO 50 MG X 10 TABLETAS RECUBIERTAS
39184,nombre_comercial,DICLOFENAC POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,DICLOFENAC POTASICO 50 MG X 30 TABLETAS RECUBIERTAS
39185,nombre_comercial,DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO 50 MG X 20 TABLETAS RECUBIERTAS
39186,nombre_comercial,DICLOFENAC POTASICO 50 mg COMPRIMIDOS RECUBIERTOS,DICLOFENAC POTASICO 50 MG COMPRIMIDOS RECUBIERTOS
39187,nombre_comercial,DICLOFENAC POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,DICLOFENAC POTASICO 50 MG X 20 COMPRIMIDOS RECUBIERTOS
39188,nombre_comercial,DICLOFENACO SÓDICO 50 mg SUPOSITORIOS,DICLOFENACO SODICO 50 MG SUPOSITORIOS
39190,nombre_comercial,LERCANIDIPINO 10 mg X 10 COMPRIMIDOS RECUBIERTOS,LERCANIDIPINO 10 MG X 10 COMPRIMIDOS RECUBIERTOS
39191,nombre_comercial,DIKLASON 50 mg COMPRIMIDOS RECUBIERTOS,DIKLASON 50 MG COMPRIMIDOS RECUBIERTOS
39192,nombre_comercial,DIKLASON 75 mg / 3 mL X 1 AMPOLLAS,DIKLASON 75 MG / 3 ML X 1 AMPOLLA
39192,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39193,nombre_comercial,"DIKLASON 1,16 % GEL",DIKLASON 1.16 % GEL
39194,nombre_comercial,"MATIGEL 0,5 % SOLUCION OFTALMICA",MATIGEL 0.5 % SOLUCION OFTALMICA
39196,nombre_comercial,DOMPERIDONA 10 mg COMPRIMIDOS,DOMPERIDONA 10 MG COMPRIMIDOS
39197,nombre_comercial,"DUOVENT 0,4 mg - 1 mg AEROSOL",DUOVENT 0.4 MG - 1 MG AEROSOL
39198,nombre_comercial,DURACAINA HIPERBARA 5 mg - 80 mg / mL X 1 AMPOLLAS,DURACAINA HIPERBARA 5 MG - 80 MG / ML X 1 AMPOLLA
39198,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39199,nombre_comercial,ENALAPRIL MALEATO 20 mg COMPRIMIDOS RECUBIERTOS,ENALAPRIL MALEATO 20 MG COMPRIMIDOS RECUBIERTOS
39200,nombre_comercial,ENALAPRIL MALEATO 20 mg X 30 TABLETAS,ENALAPRIL MALEATO 20 MG X 30 TABLETAS
39201,nombre_comercial,"ERILON 0,1 % CREMA",ERILON 0.1 % CREMA
39202,nombre_comercial,ESOMEPRAZOL 40 mg X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,ESOMEPRAZOL 40 MG X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.
39203,nombre_comercial,DESLORATADINA 5 mg COMPRIMIDOS RECUBIERTOS,DESLORATADINA 5 MG COMPRIMIDOS RECUBIERTOS
39204,nombre_comercial,EUKENE 20 mg COMPRIMIDOS RECUBIERTOS,EUKENE 20 MG COMPRIMIDOS RECUBIERTOS
39205,nombre_comercial,EUSILEN 4 mg / 2 mL X 1 AMPOLLAS,EUSILEN 4 MG / 2 ML X 1 AMPOLLA
39205,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39206,nombre_comercial,EUSILEN 4 mg / 2 mL X 2 AMPOLLAS,EUSILEN 4 MG / 2 ML X 2 AMPOLLAS
39207,nombre_comercial,EVABOLIN 10 mg X 30 TABLETAS RECUBIERTAS,EVABOLIN 10 MG X 30 TABLETAS RECUBIERTAS
39208,nombre_comercial,FAMOTIDINA 40 mg X 10 COMPRIMIDOS,FAMOTIDINA 40 MG X 10 COMPRIMIDOS
39209,nombre_comercial,HEXANT 15mg/ 5mL SOLUCION ORAL SABOR A FRESA,HEXANT 15 MG / 5 ML SOLUCION ORAL SABOR A FRESA
39210,nombre_comercial,FARMAD 200UI/gota X 30 SOLUCION ORAL,FARMAD 200 UI / GOTA X 30 SOLUCION ORAL
39211,nombre_comercial,FARMAD 200UI/gota X 10 SOLUCION ORAL,FARMAD 200 UI / GOTA X 10 SOLUCION ORAL
39213,nombre_comercial,FEBRATIC 10 mg / 5 mL SUSPENSION ORAL,FEBRATIC 10 MG / 5 ML SUSPENSION ORAL
39215,nombre_comercial,FEMIZOL 750 mg - 200 mg OVULOS.,FEMIZOL 750 MG - 200 MG OVULOS.
39216,nombre_comercial,FERGANIC FOLIC 40 mg - 350 mcg X 24 TABLETAS MASTICABLES,FERGANIC FOLIC 40 MG - 350 MCG X 24 TABLETAS MASTICABLES
39217,nombre_comercial,FERGANIC FOLIC 40 mg - 350 mcg X 14 TABLETAS MASTICABLES,FERGANIC FOLIC 40 MG - 350 MCG X 14 TABLETAS MASTICABLES
39218,nombre_comercial,FERGANIC FOLIC 40 mg - 350 mcg X 30 TABLETAS MASTICABLES,FERGANIC FOLIC 40 MG - 350 MCG X 30 TABLETAS MASTICABLES
39219,nombre_comercial,FERGANIC FOLIC 40 mg - 350 mcg X 20 TABLETAS MASTICABLES,FERGANIC FOLIC 40 MG - 350 MCG X 20 TABLETAS MASTICABLES
39220,nombre_comercial,FLENOX 30 mg / 5 mL SOLUCION ORAL,FLENOX 30 MG / 5 ML SOLUCION ORAL
39222,nombre_comercial,"FLOMED 0,15 % - 0,25 % SOLUCION TOPICA BUCAL",FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL
39223,nombre_comercial,FLUCONAZOL 150 mg X 2 CAPSULAS,FLUCONAZOL 150 MG X 2 CAPSULAS
39225,nombre_comercial,"FURFURIL 0,2 %  APOSITO SOLUBLE",FURFURIL 0.2 % APOSITO SOLUBLE
39226,nombre_comercial,GABAPENTINA 300 mg X 20 CAPSULAS,GABAPENTINA 300 MG X 20 CAPSULAS
39227,nombre_comercial,GABAPENTINA 400 mg X 20 CAPSULAS,GABAPENTINA 400 MG X 20 CAPSULAS
39228,nombre_comercial,GEMKAST 10 mg X 30 TABLETAS RECUBIERTAS,GEMKAST 10 MG X 30 TABLETAS RECUBIERTAS
39229,nombre_comercial,GEMKAST 4 mg X 10 TABLETAS MASTICABLES,GEMKAST 4 MG X 10 TABLETAS MASTICABLES
39230,nombre_comercial,GEMKAST 4 mg X 30 TABLETAS MASTICABLES,GEMKAST 4 MG X 30 TABLETAS MASTICABLES
39231,nombre_comercial,GEMKAST 5 mg X 30 TABLETAS MASTICABLES,GEMKAST 5 MG X 30 TABLETAS MASTICABLES
39232,nombre_comercial,GEMKAST 5 mg X 10 TABLETAS MASTICABLES,GEMKAST 5 MG X 10 TABLETAS MASTICABLES
39233,nombre_comercial,"GENCICOF 0,15 % - 0,15 % SOLUCION TOPICA BUCAL",GENCICOF 0.15 % - 0.15 % SOLUCION TOPICA BUCAL
39234,nombre_comercial,"GLICILAX 1,72 g SUPOSITORIOS",GLICILAX 1.72 G SUPOSITORIOS
39235,nombre_comercial,"GLICILAX 0,86 g SUPOSITORIOS",GLICILAX 0.86 G SUPOSITORIOS
39236,nombre_comercial,"GLICERINA 1,68 g SUPOSITORIOS",GLICERINA 1.68 G SUPOSITORIOS
39237,nombre_comercial,"GLICERINA 2,88 g SUPOSITORIOS",GLICERINA 2.88 G SUPOSITORIOS
39239,nombre_comercial,GLUTAPTIN MET 50 mg - 500 mg X 30 TABLETAS RECUBIERTAS,GLUTAPTIN MET 50 MG - 500 MG X 30 TABLETAS RECUBIERTAS
39240,nombre_comercial,GLYMAR 4 mg X 20 TABLETAS,GLYMAR 4 MG X 20 TABLETAS
39241,nombre_comercial,GULAPER 100 MG / 5 ML SOLUCION ORAL SABOR CHICLE ,GULAPER 100 MG / 5 ML SOLUCION ORAL SABOR CHICLE
39243,nombre_comercial,HEXANTFLEM 100 mg - 5 mL SOLUCIÓN ORAL,HEXANTFLEM 100 MG - 5 ML SOLUCION ORAL
39244,nombre_comercial,"HEXOMEDINE 1 mg - 0,5 mg / mL COLUTORIO AEROSOL",HEXOMEDINE 1 MG - 0.5 MG / ML COLUTORIO AEROSOL
39245,nombre_comercial,"HIDROCLOROTIAZIDA 12,5 mg COMPRIMIDOS",HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS
39246,nombre_comercial,"HIDROCLOROTIAZIDA 12,5 mg COMPRIMIDOS",HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS
39247,nombre_comercial,HIDROCLOROTIAZIDA 25 mg COMPRIMIDOS,HIDROCLOROTIAZIDA 25 MG COMPRIMIDOS
39248,nombre_comercial,IBUPROFENO 400 mg-TIOCOLCHICOSIDO 4 mg COMPRIMIDOS,IBUPROFENO 400 MG-TIOCOLCHICOSIDO 4 MG COMPRIMIDOS
39249,nombre_comercial,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL
39250,nombre_comercial,IBUPROFENO 400 mg COMPRIMIDOS RECUBIERTOS,IBUPROFENO 400 MG COMPRIMIDOS RECUBIERTOS
39251,nombre_comercial,IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS,IBUPROFENO 400 MG X 10 TABLETAS RECUBIERTAS
39252,nombre_comercial,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,IBUPROFENO 100 MG / 5 ML SUSPENSION ORAL
39253,nombre_comercial,IBUPROFENO - TIOCOLCHICOSIDO 600 mg - 4 mg COMPRIMIDOS RECUBIERTOS,IBUPROFENO - TIOCOLCHICOSIDO 600 MG - 4 MG COMPRIMIDOS RECUBIERTOS
39254,nombre_comercial,IBUCAF 200 mg - 30 mg X 10 TABLETAS,IBUCAF 200 MG - 30 MG X 10 TABLETAS
39255,nombre_comercial,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % X 6 CREMA VAGINAL,IMAZOL DUAL 100 MG CAPSULAS BLANDAS VAGINALES - 1 % X 6 CREMA VAGINAL
39257,nombre_comercial,IRBESARTAN 150 mg X 28 TABLETAS,IRBESARTAN 150 MG X 28 TABLETAS
39258,nombre_comercial,IRBESARTAN 300 mg COMPRIMIDOS,IRBESARTAN 300 MG COMPRIMIDOS
39259,nombre_comercial,"IRBETIAZID 300 mg - 12,5 mg X 28 TABLETAS",IRBETIAZID 300 MG - 12.5 MG X 28 TABLETAS
39260,nombre_comercial,IRGEM 150 mg X 30 TABLETAS,IRGEM 150 MG X 30 TABLETAS
39261,nombre_comercial,IRGEM 300 mg X 10 TABLETAS,IRGEM 300 MG X 10 TABLETAS
39262,nombre_comercial,IRGEM 300 mg X 30 TABLETAS,IRGEM 300 MG X 30 TABLETAS
39263,nombre_comercial,"IRGEM PLUS 300 mg - 12,5 mg X 30 TABLETAS",IRGEM PLUS 300 MG - 12.5 MG X 30 TABLETAS
39264,nombre_comercial,"ISOSPRAY PLUS 0,15 % - 0,25 % SOLUCION",ISOSPRAY PLUS 0.15 % - 0.25 % SOLUCION
39266,nombre_comercial,IZABAN DPP 10 mg - 5 mg COMPRIMIDOS RECUBIERTOS,IZABAN DPP 10 MG - 5 MG COMPRIMIDOS RECUBIERTOS
39267,nombre_comercial,KETOPROFENO 100 mg / 2 mL X 10 AMPOLLAS,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS
39268,nombre_comercial,KETOPROFENO 100 mg / 2 mL X 20 AMPOLLAS,KETOPROFENO 100 MG / 2 ML X 20 AMPOLLAS
39269,nombre_comercial,KETOPROFENO 100 mg COMPRIMIDOS ENTERICOS,KETOPROFENO 100 MG COMPRIMIDOS ENTERICOS
39270,nombre_comercial,KETOPROFENO 100 mg / 2 mL X 10 AMPOLLAS,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS
39271,nombre_comercial,KETOPROFENO 100 mg / 2 mL X 1 AMPOLLAS,KETOPROFENO 100 MG / 2 ML X 1 AMPOLLA
39271,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39272,nombre_comercial,KETOROLAC 10 mg COMPRIMIDOS,KETOROLAC 10 MG COMPRIMIDOS
39273,nombre_comercial,KLINCOSAL 262 mg - 100 mg X 30 TABLETAS MASTICABLES SABOR A UVA,KLINCOSAL 262 MG - 100 MG X 30 TABLETAS MASTICABLES SABOR A UVA
39274,nombre_comercial,KLINCOSAL 262 mg - 500 mg / 15 mL SUSPENSION ORAL SABOR A FRESA,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A FRESA
39275,nombre_comercial,KLINCOSAL 262 mg - 500 mg / 15 mL SUSPENSION ORAL SABOR A UVA,KLINCOSAL 262 MG - 500 MG / 15 ML SUSPENSION ORAL SABOR A UVA
39276,nombre_comercial,LAGEMIN 25 mg X 30 TABLETAS DISPERSABLES,LAGEMIN 25 MG X 30 TABLETAS DISPERSABLES
39277,nombre_comercial,LAGEMIN 50 mg X 30 TABLETAS DISPERSABLES,LAGEMIN 50 MG X 30 TABLETAS DISPERSABLES
39278,nombre_comercial,LAGEMIN 50 mg X 10 TABLETAS DISPERSABLES,LAGEMIN 50 MG X 10 TABLETAS DISPERSABLES
39279,nombre_comercial,LAGEMIN 100 mg X 10 TABLETAS DISPERSABLES,LAGEMIN 100 MG X 10 TABLETAS DISPERSABLES
39280,nombre_comercial,LAGEMIN 100 mg X 30 TABLETAS DISPERSABLES,LAGEMIN 100 MG X 30 TABLETAS DISPERSABLES
39282,nombre_comercial,LASIX 20 mg COMPRIMIDOS,LASIX 20 MG COMPRIMIDOS
39283,nombre_comercial,LECART 1 g / 10 mL SOLUCION ORAL,LECART 1 G / 10 ML SOLUCION ORAL
39284,nombre_comercial,LETISAN 500 mg X 10 TABLETAS MASTICABLES SABOR UVA,LETISAN 500 MG X 10 TABLETAS MASTICABLES SABOR UVA
39285,nombre_comercial,LEVOTEC 5 mg / mL SOLUCION INYECTABLE PARA INFUSION INTRAVENOSA,LEVOTEC 5 MG / ML SOLUCION INYECTABLE PARA INFUSION INTRAVENOSA
39286,nombre_comercial,LOBEDRIN 6 mg / mL SOLUCION ORAL,LOBEDRIN 6 MG / ML SOLUCION ORAL
39287,nombre_comercial,LORATADINA 10 mg COMPRIMIDOS,LORATADINA 10 MG COMPRIMIDOS
39288,nombre_comercial,Loratadina 1mg/mL Solucion Oral,LORATADINA 1 MG / ML SOLUCION ORAL
39289,nombre_comercial,LOSARTAN POTASICO 50 mg X 14 TABLETAS RECUBIERTAS,LOSARTAN POTASICO 50 MG X 14 TABLETAS RECUBIERTAS
39290,nombre_comercial,LOSARTAN POTASICO 100 mg X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO 100 MG X 10 TABLETAS RECUBIERTAS
39291,nombre_comercial,LOSARTAN POTASICO 100 mg COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO 100 MG COMPRIMIDOS RECUBIERTOS
39292,nombre_comercial,MACRODANTINA 100 mg X 30 CAPSULAS,MACRODANTINA 100 MG X 30 CAPSULAS
39293,nombre_comercial,"ROWELUK PLUS 5 mg - 2,5 mg X 10 COMPRIMIDOS MASTICABLES",ROWELUK PLUS 5 MG - 2.5 MG X 10 COMPRIMIDOS MASTICABLES
39294,nombre_comercial,MAXOTEN 50 mg COMPRIMIDOS RECUBIERTOS,MAXOTEN 50 MG COMPRIMIDOS RECUBIERTOS
39295,nombre_comercial,"MELOXICAM 7,5 mg X 10 TABLETAS",MELOXICAM 7.5 MG X 10 TABLETAS
39296,nombre_comercial,MELOXICAM 15 mg COMPRIMIDOS,MELOXICAM 15 MG COMPRIMIDOS
39297,nombre_comercial,METFORMINA CLORHIDRATO 1000 mg COMPRIMIDOS,METFORMINA CLORHIDRATO 1000 MG COMPRIMIDOS
39298,nombre_comercial,METFORMINA CLORHIDRATO 500 mg COMPRIMIDOS,METFORMINA CLORHIDRATO 500 MG COMPRIMIDOS
39299,nombre_comercial,METFORMINA CLORHIDRATO 850 mg COMPRIMIDOS,METFORMINA CLORHIDRATO 850 MG COMPRIMIDOS
39300,nombre_comercial,METFORMINA CLORHIDRATO 500 mg X 30 TABLETAS,METFORMINA CLORHIDRATO 500 MG X 30 TABLETAS
39301,nombre_comercial,METRONIDAZOL 500 mg COMPRIMIDOS,METRONIDAZOL 500 MG COMPRIMIDOS
39302,nombre_comercial,SECNIDAZOL 500 mg X 10 TABLETAS,SECNIDAZOL 500 MG X 10 TABLETAS
39303,nombre_comercial,MIDOL 500 mg X 10 TABLETAS,MIDOL 500 MG X 10 TABLETAS
39304,nombre_comercial,MIDOL FORTE 650 mg X 10 TABLETAS,MIDOL FORTE 650 MG X 10 TABLETAS
39305,nombre_comercial,MIGRADORIXINA 125 mg - 1 mg COMPRIMIDOS RECUBIERTOS,MIGRADORIXINA 125 MG - 1 MG COMPRIMIDOS RECUBIERTOS
39306,nombre_comercial,MISELLIM 10 mg COMPRIMIDOS RECUBIERTOS,MISELLIM 10 MG COMPRIMIDOS RECUBIERTOS
39307,nombre_comercial,"MODERAN 10,1 g / 15 mL SOLUCION ORAL",MODERAN 10.1 G / 15 ML SOLUCION ORAL
39308,nombre_comercial,MONTELUKAST 10 mg COMPRIMIDOS RECUBIERTOS,MONTELUKAST 10 MG COMPRIMIDOS RECUBIERTOS
39309,nombre_comercial,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,MONTELUKAST 10 MG X 10 TABLETAS RECUBIERTAS
39310,nombre_comercial,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,MONTELUKAST 5 MG X 30 TABLETAS MASTICABLES
39311,nombre_comercial,OTOCORT 1 mg - 5 mg - 5000 UI / mL SUSPENSIÓN ÓTICA,OTOCORT 1 MG - 5 MG - 5000 UI / ML SUSPENSION OTICA
39312,nombre_comercial,"DYFRIN 5 % - 0,5 % SOLUCION OFTALMICA",DYFRIN 5 % - 0.5 % SOLUCION OFTALMICA
39313,nombre_comercial,"NAFAZOLINA CLORHIDRATO 0,12 mg / mL SOLUCION OFTALMICA",NAFAZOLINA CLORHIDRATO 0.12 MG / ML SOLUCION OFTALMICA
39314,nombre_comercial,NAPROXENO SODICO 275 mg COMPRIMIDOS RECUBIERTOS,NAPROXENO SODICO 275 MG COMPRIMIDOS RECUBIERTOS
39315,nombre_comercial,NEBLUM 50 mg X 30 TABLETAS RECUBIERTAS,NEBLUM 50 MG X 30 TABLETAS RECUBIERTAS
39316,nombre_comercial,"NEFROTAL H 100 mg - 12,5 mg COMPRIMIDOS RECUBIERTOS",NEFROTAL H 100 MG - 12.5 MG COMPRIMIDOS RECUBIERTOS
39317,nombre_comercial,NEULEVAL 500 mg/100 mL X 10 AMPOLLAS,NEULEVAL 500 MG / 100 ML X 10 AMPOLLAS
39319,nombre_comercial,NONAFOL 10 mg / mL X 10 SOLUCION ORAL,NONAFOL 10 MG / ML X 10 SOLUCION ORAL
39320,nombre_comercial,NOVACODIN 50 mg / 5 mL SOLUCION ORAL,NOVACODIN 50 MG / 5 ML SOLUCION ORAL
39321,nombre_comercial,"NOXPIRIN 125 mg - 0,5 mg / 5 mL SOLUCION ORAL",NOXPIRIN 125 MG - 0.5 MG / 5 ML SOLUCION ORAL
39322,nombre_comercial,"NOXPIRIN 325 mg - 1,25 mg / 5 mL SOLUCION ORAL",NOXPIRIN 325 MG - 1.25 MG / 5 ML SOLUCION ORAL
39323,nombre_comercial,"OLMESARTAN MEDOXOMIL - HIDROCLOROTIAZIDA 40 mg - 12,5 mg COMPRIMIDOS RECUBIERTOS",OLMESARTAN MEDOXOMIL - HIDROCLOROTIAZIDA 40 MG - 12.5 MG COMPRIMIDOS RECUBIERTOS
39324,nombre_comercial,OLMESARTAN MEDOXOMIL 20 mg COMPRIMIDOS RECUBIERTOS,OLMESARTAN MEDOXOMIL 20 MG COMPRIMIDOS RECUBIERTOS
39325,nombre_comercial,OLMESARTAN MEDOXOMILO 20 mg X 30 TABLETAS RECUBIERTAS,OLMESARTAN MEDOXOMILO 20 MG X 30 TABLETAS RECUBIERTAS
39326,nombre_comercial,OMEPRAZOL 40 mg X 7 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL 40 MG X 7 CAPSULAS GASTRORRESISTENTES
39327,nombre_comercial,OMEPRAZOL 40 mg X 30 CAPSULAS GASTRORRESISTENTES,OMEPRAZOL 40 MG X 30 CAPSULAS GASTRORRESISTENTES
39328,nombre_comercial,OMEPRAZOL 20 mg X 28 CAPSULAS,OMEPRAZOL 20 MG X 28 CAPSULAS
39329,nombre_comercial,OMEPRAZOL 20 mg X 30 CAPSULAS,OMEPRAZOL 20 MG X 30 CAPSULAS
39330,nombre_comercial,OMEPRAZOL 20 mg X 7 CAPSULAS,OMEPRAZOL 20 MG X 7 CAPSULAS
39332,nombre_comercial,OROFENO 150 mg COMPRIMIDOS DE LIBERACION CONTROLADA,OROFENO 150 MG COMPRIMIDOS DE LIBERACION CONTROLADA
39333,nombre_comercial,"OTAN 0,1 % - 4,0 % SOLUCION OTICA",OTAN 0.1 % - 4.0 % SOLUCION OTICA
39334,nombre_comercial,OXOLAMINA 28 mg / 5mL JARABE,OXOLAMINA 28 MG / 5 ML JARABE
39335,nombre_comercial,OXOLAMINA 50 mg / 5 mL JARABE,OXOLAMINA 50 MG / 5 ML JARABE
39336,nombre_comercial,OXOLAMINA CITRATO 50 mg / 5 mL JARABE,OXOLAMINA CITRATO 50 MG / 5 ML JARABE
39338,nombre_comercial,PEGYT 50 mg X 30 CAPSULAS,PEGYT 50 MG X 30 CAPSULAS
39339,nombre_comercial,OXOLAMINA 50 mg / 5 mL JARABE,OXOLAMINA 50 MG / 5 ML JARABE
39342,nombre_comercial,PREDNISONA 5 mg COMPRIMIDOS,PREDNISONA 5 MG COMPRIMIDOS
39344,nombre_comercial,CARNITENE 1 g / 10 mL SOLUCION ORAL,CARNITENE 1 G / 10 ML SOLUCION ORAL
39345,nombre_comercial,QUETIAPINA 100 mg COMPRIMIDOS RECUBIERTOS,QUETIAPINA 100 MG COMPRIMIDOS RECUBIERTOS
39346,nombre_comercial,QUETIAPINA 25 mg COMPRIMIDOS RECUBIERTOS,QUETIAPINA 25 MG COMPRIMIDOS RECUBIERTOS
39347,nombre_comercial,QUETIAPINA 100 mg COMPRIMIDOS,QUETIAPINA 100 MG COMPRIMIDOS
39348,nombre_comercial,QUETIAPINA 25 mg COMPRIMIDOS,QUETIAPINA 25 MG COMPRIMIDOS
39349,nombre_comercial,"RAMIPRES HCT 2,5 mg - 12,5 mg COMPRIMIDOS",RAMIPRES HCT 2.5 MG - 12.5 MG COMPRIMIDOS
39350,nombre_comercial,"REFLUXYL 0,400 g - 0,375 g / 15 mL SUSPENSION ORAL",REFLUXYL 0.400 G - 0.375 G / 15 ML SUSPENSION ORAL
39351,nombre_comercial,REGULIP 10 mg X 30 TABLETAS,REGULIP 10 MG X 30 TABLETAS
39352,nombre_comercial,REHIDROSOL 45 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A FRAMBUESA,REHIDROSOL 45 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRAMBUESA
39353,nombre_comercial,REHIDROSOL 45 mEq / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,REHIDROSOL 45 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA
39354,nombre_comercial,REHIDROSOL 60 mEq / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,REHIDROSOL 60 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA
39355,nombre_comercial,RINARIS 5 mg - 60 mg X 10 TABLETAS RECUBIERTAS,RINARIS 5 MG - 60 MG X 10 TABLETAS RECUBIERTAS
39357,nombre_comercial,RINOLAST D 30 mg - 30 mg / 5 mL SUSPENSION ORAL,RINOLAST D 30 MG - 30 MG / 5 ML SUSPENSION ORAL
39358,nombre_comercial,SIMVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS,SIMVASTATINA 20 MG COMPRIMIDOS RECUBIERTOS
39359,nombre_comercial,"SALBUROL 0,5 % SOLUCION PARA INHALACION",SALBUROL 0.5 % SOLUCION PARA INHALACION
39360,nombre_comercial,"SALBUTAMOL 0,5 % SOLUCION PARA INHALAR",SALBUTAMOL 0.5 % SOLUCION PARA INHALAR
39361,nombre_comercial,SERTRALINA 100 mg COMPRIMIDOS,SERTRALINA 100 MG COMPRIMIDOS
39362,nombre_comercial,SERTRALINA 50 mg COMPRIMIDOS,SERTRALINA 50 MG COMPRIMIDOS
39363,nombre_comercial,SILDENAFIL 50 mg X 2 TABLETAS RECUBIERTAS,SILDENAFIL 50 MG X 2 TABLETAS RECUBIERTAS
39364,nombre_comercial,SILDENAFIL 50 mg X 4 TABLETAS RECUBIERTAS,SILDENAFIL 50 MG X 4 TABLETAS RECUBIERTAS
39365,nombre_comercial,SITALUX 100 mg X 30 tabletas recubiertas,SITALUX 100 MG X 30 TABLETAS RECUBIERTAS
39365,presentacion,X 30 tabletas recubiertas,X 30 TABLETAS RECUBIERTAS
39366,nombre_comercial,SITAGLIS MET 50 mg - 850 mg COMPRIMIDOS RECUBIERTOS,SITAGLIS MET 50 MG - 850 MG COMPRIMIDOS RECUBIERTOS
39367,nombre_comercial,DEXTROSA AL 5% EN SOLUCION FISIOLOGICA ISOTONICA DE CLORURO DE SODIO I,DEXTROSA AL 5 % EN SOLUCION FISIOLOGICA ISOTONICA DE CLORURO DE SODIO I
39368,nombre_comercial,STAMYLFORTE 300 mg - 100 mg X 20 TABLETAS RECUBIERTAS,STAMYLFORTE 300 MG - 100 MG X 20 TABLETAS RECUBIERTAS
39369,nombre_comercial,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE ,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE
39370,nombre_comercial,SUEROLITO ZINC 75 mEqL/L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,SUEROLITO ZINC 75 MEQL / L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO
39371,nombre_comercial,SUEROLITO ZINC 75 mEQ/L SOLUCIÓN ELECTROLÍTICA USO ORAL SABOR A FRESA,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRESA
39372,nombre_comercial,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA
39373,nombre_comercial,SUEROLITO ZINC 75 mEq/L SOLUCIÓN ELECTROLÍTICA  USO ORAL SABOR A UVA,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA
